bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"POY Holdings, LLC | One stop 8 | Non-Affiliated Issuer","POY Holdings, LLC","POY Holdings, LLC",First Lien,,,,0.0,-9000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"POY Holdings, LLC | One stop 9 | Non-Affiliated Issuer","POY Holdings, LLC","POY Holdings, LLC",First Lien,,,,2138000.0,2244000.0,2250000.0,,95.02,5.5,9.35,,,False,,,USD,2138000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Quick Quack Car Wash Holdings, LLC | One stop 1 | Non-Affiliated Issuer","Quick Quack Car Wash Holdings, LLC","Quick Quack Car Wash Holdings, LLC",First Lien,,,,4784000.0,4754000.0,4784000.0,,100.0,5.0,8.67,,,False,,,USD,4784000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Quick Quack Car Wash Holdings, LLC | One stop 2 | Non-Affiliated Issuer","Quick Quack Car Wash Holdings, LLC","Quick Quack Car Wash Holdings, LLC",First Lien,,,,0.0,-3000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Quick Quack Car Wash Holdings, LLC | One stop 3 | Non-Affiliated Issuer","Quick Quack Car Wash Holdings, LLC","Quick Quack Car Wash Holdings, LLC",First Lien,,,,269000.0,266000.0,269000.0,,100.0,5.0,8.67,,,False,,,USD,269000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Quick Quack Car Wash Holdings, LLC | One stop 4 | Non-Affiliated Issuer","Quick Quack Car Wash Holdings, LLC","Quick Quack Car Wash Holdings, LLC",First Lien,,,,108000.0,106000.0,108000.0,,100.0,5.0,8.67,,,False,,,USD,108000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Quick Quack Car Wash Holdings, LLC | One stop 5 | Non-Affiliated Issuer","Quick Quack Car Wash Holdings, LLC","Quick Quack Car Wash Holdings, LLC",First Lien,,,,517000.0,515000.0,517000.0,,100.0,5.0,8.67,,,False,,,USD,517000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Strickland's Enterprises, LLC | Senior secured 1 | Non-Affiliated Issuer","Strickland's Enterprises, LLC","Strickland's Enterprises, LLC",First Lien,,,,356000.0,356000.0,357000.0,,99.72,4.5,8.17,,,False,,,USD,356000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Strickland's Enterprises, LLC | Senior secured 2 | Non-Affiliated Issuer","Strickland's Enterprises, LLC","Strickland's Enterprises, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Strickland's Enterprises, LLC | Senior secured 3 | Non-Affiliated Issuer","Strickland's Enterprises, LLC","Strickland's Enterprises, LLC",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"TWAS Holdings, LLC | One stop 1 | Non-Affiliated Issuer","TWAS Holdings, LLC","TWAS Holdings, LLC",First Lien,,,,111543000.0,110438000.0,111543000.0,,100.0,4.75,8.42,,,False,,,USD,111543000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"TWAS Holdings, LLC | One stop 2 | Non-Affiliated Issuer","TWAS Holdings, LLC","TWAS Holdings, LLC",First Lien,,,,0.0,-3000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"TWAS Holdings, LLC | One stop 3 | Non-Affiliated Issuer","TWAS Holdings, LLC","TWAS Holdings, LLC",First Lien,,,,0.0,-9000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Yorkshire Parent, Inc. | Senior secured 1 | Non-Affiliated Issuer","Yorkshire Parent, Inc.","Yorkshire Parent, Inc.",First Lien,,,,119000.0,117000.0,119000.0,,100.0,4.5,8.19,,,False,,,USD,119000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Yorkshire Parent, Inc. | Senior secured 2 | Non-Affiliated Issuer","Yorkshire Parent, Inc.","Yorkshire Parent, Inc.",First Lien,,,,2203000.0,2224000.0,2203000.0,,100.0,4.5,8.2,,,False,,,USD,2203000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Yorkshire Parent, Inc. | Senior secured 3 | Non-Affiliated Issuer","Yorkshire Parent, Inc.","Yorkshire Parent, Inc.",First Lien,,,,610000.0,608000.0,610000.0,,100.0,4.5,8.17,,,False,,,USD,610000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Yorkshire Parent, Inc. | Senior secured 4 | Non-Affiliated Issuer","Yorkshire Parent, Inc.","Yorkshire Parent, Inc.",First Lien,,,,949000.0,928000.0,949000.0,,100.0,4.5,8.17,,,False,,,USD,949000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Yorkshire Parent, Inc. | Senior secured 5 | Non-Affiliated Issuer","Yorkshire Parent, Inc.","Yorkshire Parent, Inc.",First Lien,,,,2227000.0,2219000.0,2227000.0,,100.0,4.5,8.17,,,False,,,USD,2227000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Empyrean Solutions, LLC | One stop 1 | Non-Affiliated Issuer","Empyrean Solutions, LLC","Empyrean Solutions, LLC",First Lien,,,,8958000.0,9245000.0,9283000.0,,96.5,4.5,8.2,,,False,,,USD,8958000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Empyrean Solutions, LLC | One stop 2 | Non-Affiliated Issuer","Empyrean Solutions, LLC","Empyrean Solutions, LLC",First Lien,,,,-49000.0,-6000.0,0.0,,816.67,,,,,False,,,USD,-49000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Empyrean Solutions, LLC | One stop 3 | Non-Affiliated Issuer","Empyrean Solutions, LLC","Empyrean Solutions, LLC",First Lien,,,,-130000.0,-15000.0,0.0,,866.67,,,,,False,,,USD,-130000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"OSP Hamilton Purchaser, LLC | One stop 1 | Non-Affiliated Issuer","OSP Hamilton Purchaser, LLC","OSP Hamilton Purchaser, LLC",First Lien,,,,1675000.0,1736000.0,1718000.0,,97.5,4.75,8.42,,,False,,,USD,1675000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"OSP Hamilton Purchaser, LLC | One stop 2 | Non-Affiliated Issuer","OSP Hamilton Purchaser, LLC","OSP Hamilton Purchaser, LLC",First Lien,,,,252000.0,267000.0,270000.0,,93.33,4.75,8.42,,,False,,,USD,252000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"OSP Hamilton Purchaser, LLC | One stop 3 | Non-Affiliated Issuer","OSP Hamilton Purchaser, LLC","OSP Hamilton Purchaser, LLC",First Lien,,,,1603000.0,1639000.0,1643000.0,,97.57,4.75,8.42,,,False,,,USD,1603000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"OSP Hamilton Purchaser, LLC | One stop 4 | Non-Affiliated Issuer","OSP Hamilton Purchaser, LLC","OSP Hamilton Purchaser, LLC",First Lien,,,,903000.0,923000.0,928000.0,,97.31,4.75,8.45,,,False,,,USD,903000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Financial Information Technologies, LLC | One stop 1 | Non-Affiliated Issuer","Financial Information Technologies, LLC","Financial Information Technologies, LLC",First Lien,,,,33763000.0,34022000.0,34105000.0,,99.0,4.75,8.45,,,False,,,USD,33763000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Financial Information Technologies, LLC | One stop 2 | Non-Affiliated Issuer","Financial Information Technologies, LLC","Financial Information Technologies, LLC",First Lien,,,,-5000.0,-1000.0,0.0,,500.0,,,,,False,,,USD,-5000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Financial Information Technologies, LLC | One stop 3 | Non-Affiliated Issuer","Financial Information Technologies, LLC","Financial Information Technologies, LLC",First Lien,,,,2165000.0,2183000.0,2188000.0,,98.95,4.75,8.45,,,False,,,USD,2165000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Financial Information Technologies, LLC | One stop 4 | Non-Affiliated Issuer","Financial Information Technologies, LLC","Financial Information Technologies, LLC",First Lien,,,,1662000.0,1675000.0,1679000.0,,98.99,4.75,8.45,,,False,,,USD,1662000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spindrift Beverage Co. Inc. | One stop 1 | Non-Affiliated Issuer,Spindrift Beverage Co. Inc.,Spindrift Beverage Co. Inc.,First Lien,,,,245000.0,229000.0,245000.0,,100.0,5.0,8.67,,,False,,,USD,245000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spindrift Beverage Co. Inc. | One stop 2 | Non-Affiliated Issuer,Spindrift Beverage Co. Inc.,Spindrift Beverage Co. Inc.,First Lien,,,,0.0,-5000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spindrift Beverage Co. Inc. | One stop 3 | Non-Affiliated Issuer,Spindrift Beverage Co. Inc.,Spindrift Beverage Co. Inc.,First Lien,,,,7653000.0,7572000.0,7653000.0,,100.0,5.0,8.65,,,False,,,USD,7653000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 1 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,3047000.0,3022000.0,3047000.0,,100.0,4.5,8.2,,,False,,,USD,3047000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 2 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,294000.0,293000.0,294000.0,,100.0,4.5,8.2,,,False,,,USD,294000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 3 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,0.0,-4000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 8 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,0.0,-10000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 4 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,735000.0,729000.0,735000.0,,100.0,4.5,8.2,,,False,,,USD,735000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 5 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,369000.0,366000.0,369000.0,,100.0,4.5,8.2,,,False,,,USD,369000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 6 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,2381000.0,2362000.0,2381000.0,,100.0,4.5,8.17,,,False,,,USD,2381000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Watermill Express, LLC | One stop 7 | Non-Affiliated Issuer","Watermill Express, LLC","Watermill Express, LLC",First Lien,,,,2771000.0,2757000.0,2771000.0,,100.0,4.5,8.2,,,False,,,USD,2771000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Winebow Holdings, Inc. | One stop | Non-Affiliated Issuer","Winebow Holdings, Inc.","Winebow Holdings, Inc.",First Lien,,,,7719000.0,8948000.0,9190000.0,,83.99,6.25,10.02,,,False,,,USD,7719000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BECO Holding Company, Inc. | One stop 1 | Non-Affiliated Issuer","BECO Holding Company, Inc.","BECO Holding Company, Inc.",First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BECO Holding Company, Inc. | One stop 4 | Non-Affiliated Issuer","BECO Holding Company, Inc.","BECO Holding Company, Inc.",First Lien,,,,-2000.0,-3000.0,0.0,,66.67,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BECO Holding Company, Inc. | One stop 2 | Non-Affiliated Issuer","BECO Holding Company, Inc.","BECO Holding Company, Inc.",First Lien,,,,40258000.0,40767000.0,40366000.0,,99.73,5.25,9.1,,,False,,,USD,40258000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BECO Holding Company, Inc. | One stop 3 | Non-Affiliated Issuer","BECO Holding Company, Inc.","BECO Holding Company, Inc.",First Lien,,,,310000.0,310000.0,311000.0,,99.68,5.25,9.1,,,False,,,USD,310000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BlueMatrix Holdings, LLC | One stop 1 | Non-Affiliated Issuer","BlueMatrix Holdings, LLC","BlueMatrix Holdings, LLC",First Lien,,,,195000.0,204000.0,204000.0,,95.59,4.75,8.44,,,False,,,USD,195000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BlueMatrix Holdings, LLC | One stop 2 | Non-Affiliated Issuer","BlueMatrix Holdings, LLC","BlueMatrix Holdings, LLC",First Lien,,,,2427000.0,2515000.0,2502000.0,,97.0,4.75,8.45,,,False,,,USD,2427000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BlueMatrix Holdings, LLC | One stop 3 | Non-Affiliated Issuer","BlueMatrix Holdings, LLC","BlueMatrix Holdings, LLC",First Lien,,,,816000.0,834000.0,841000.0,,97.03,4.75,8.45,,,False,,,USD,816000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BlueMatrix Holdings, LLC | One stop 4 | Non-Affiliated Issuer","BlueMatrix Holdings, LLC","BlueMatrix Holdings, LLC",First Lien,,,,9578000.0,9813000.0,9874000.0,,97.0,4.75,8.45,,,False,,,USD,9578000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"BlueMatrix Holdings, LLC | One stop 5 | Non-Affiliated Issuer","BlueMatrix Holdings, LLC","BlueMatrix Holdings, LLC",First Lien,,,,736000.0,756000.0,758000.0,,97.1,4.75,8.45,,,False,,,USD,736000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"AP Adhesives Holdings, LLC | One stop 1 | Non-Affiliated Issuer","AP Adhesives Holdings, LLC","AP Adhesives Holdings, LLC",First Lien,,,,-17000.0,-8000.0,0.0,,212.5,,,,,False,,,USD,-17000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"AP Adhesives Holdings, LLC | One stop 2 | Non-Affiliated Issuer","AP Adhesives Holdings, LLC","AP Adhesives Holdings, LLC",First Lien,,,,-8000.0,-4000.0,0.0,,200.0,,,,,False,,,USD,-8000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"AP Adhesives Holdings, LLC | One stop 3 | Non-Affiliated Issuer","AP Adhesives Holdings, LLC","AP Adhesives Holdings, LLC",First Lien,,,,5719000.0,5746000.0,5771000.0,,99.1,4.75,8.42,,,False,,,USD,5719000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Inhance Parent, Inc. | One stop 1 | Non-Affiliated Issuer","Inhance Parent, Inc.","Inhance Parent, Inc.",First Lien,,,,851000.0,851000.0,851000.0,,100.0,7.0,6.35,,4.5,True,,,USD,851000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Inhance Parent, Inc. | One stop 2 | Non-Affiliated Issuer","Inhance Parent, Inc.","Inhance Parent, Inc.",First Lien,,,,21919000.0,20604000.0,23317000.0,,94.0,7.0,6.35,,4.5,True,,,USD,21919000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Inhance Parent, Inc. | One stop 3 | Non-Affiliated Issuer","Inhance Parent, Inc.","Inhance Parent, Inc.",First Lien,,,,5246000.0,4446000.0,11656000.0,,45.01,,,,20.0,True,,,USD,5246000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"JSG II, Inc. and Checkers USA, Inc. | One stop 1 | Non-Affiliated Issuer","JSG II, Inc. and Checkers USA, Inc.","JSG II, Inc. and Checkers USA, Inc.",First Lien,,,,1423000.0,1423000.0,1430000.0,,99.51,4.5,8.17,,,False,,,USD,1423000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"JSG II, Inc. and Checkers USA, Inc. | One stop 2 | Non-Affiliated Issuer","JSG II, Inc. and Checkers USA, Inc.","JSG II, Inc. and Checkers USA, Inc.",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"JSG II, Inc. and Checkers USA, Inc. | One stop 3 | Non-Affiliated Issuer","JSG II, Inc. and Checkers USA, Inc.","JSG II, Inc. and Checkers USA, Inc.",First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Krayden Holdings, Inc. | Senior secured 1 | Non-Affiliated Issuer","Krayden Holdings, Inc.","Krayden Holdings, Inc.",First Lien,,,,9625000.0,9629000.0,9692000.0,,99.31,4.75,8.45,,,False,,,USD,9625000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Krayden Holdings, Inc. | Senior secured 2 | Non-Affiliated Issuer","Krayden Holdings, Inc.","Krayden Holdings, Inc.",First Lien,,,,1008000.0,1009000.0,1031000.0,,97.77,4.75,8.45,,,False,,,USD,1008000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Krayden Holdings, Inc. | Senior secured 3 | Non-Affiliated Issuer","Krayden Holdings, Inc.","Krayden Holdings, Inc.",First Lien,,,,2952000.0,2976000.0,3020000.0,,97.75,4.75,8.45,,,False,,,USD,2952000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PHM NL SP Bidco B.V. | One stop 1 | Non-Affiliated Issuer,PHM NL SP Bidco B.V.,PHM NL SP Bidco B.V.,First Lien,,,,53248000.0,54461000.0,57255000.0,,93.0,6.75,4.63,,4.25,True,,,USD,53248000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PHM NL SP Bidco B.V. | One stop 2 | Non-Affiliated Issuer,PHM NL SP Bidco B.V.,PHM NL SP Bidco B.V.,First Lien,,,,20218000.0,21009000.0,21740000.0,,93.0,6.75,6.28,,4.25,True,,,USD,20218000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PHM NL SP Bidco B.V. | One stop 3 | Non-Affiliated Issuer,PHM NL SP Bidco B.V.,PHM NL SP Bidco B.V.,First Lien,,,,11057000.0,11387000.0,11890000.0,,92.99,6.75,7.48,,3.0,True,,,USD,11057000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PHM NL SP Bidco B.V. | One stop 4 | Non-Affiliated Issuer,PHM NL SP Bidco B.V.,PHM NL SP Bidco B.V.,First Lien,,,,5386000.0,5432000.0,5791000.0,,93.01,6.75,5.92,,3.0,True,,,USD,5386000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CHA Vision Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","CHA Vision Holdings, Inc.","CHA Vision Holdings, Inc.",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CHA Vision Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","CHA Vision Holdings, Inc.","CHA Vision Holdings, Inc.",First Lien,,,,1049000.0,1050000.0,1053000.0,,99.62,5.0,8.67,,,False,,,USD,1049000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CHA Vision Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","CHA Vision Holdings, Inc.","CHA Vision Holdings, Inc.",First Lien,,,,341000.0,342000.0,343000.0,,99.42,5.0,8.67,,,False,,,USD,341000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CHA Vision Holdings, Inc. | One stop 4 | Non-Affiliated Issuer","CHA Vision Holdings, Inc.","CHA Vision Holdings, Inc.",First Lien,,,,302000.0,302000.0,304000.0,,99.34,5.0,8.67,,,False,,,USD,302000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CHA Vision Holdings, Inc. | One stop 5 | Non-Affiliated Issuer","CHA Vision Holdings, Inc.","CHA Vision Holdings, Inc.",First Lien,,,,64000.0,64000.0,68000.0,,94.12,5.0,8.67,,,False,,,USD,64000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CI (Quercus) Intermediate Holdings, LLC | One stop 1 | Non-Affiliated Issuer","CI (Quercus) Intermediate Holdings, LLC","CI (Quercus) Intermediate Holdings, LLC",First Lien,,,,47000.0,37000.0,53000.0,,88.68,5.0,8.7,,,False,,,USD,47000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CI (Quercus) Intermediate Holdings, LLC | One stop 2 | Non-Affiliated Issuer","CI (Quercus) Intermediate Holdings, LLC","CI (Quercus) Intermediate Holdings, LLC",First Lien,,,,33267000.0,33286000.0,33570000.0,,99.1,5.0,8.7,,,False,,,USD,33267000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CI (Quercus) Intermediate Holdings, LLC | One stop 3 | Non-Affiliated Issuer","CI (Quercus) Intermediate Holdings, LLC","CI (Quercus) Intermediate Holdings, LLC",First Lien,,,,-4000.0,-2000.0,0.0,,200.0,,,,,False,,,USD,-4000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CI (Quercus) Intermediate Holdings, LLC | One stop 4 | Non-Affiliated Issuer","CI (Quercus) Intermediate Holdings, LLC","CI (Quercus) Intermediate Holdings, LLC",First Lien,,,,-9000.0,-4000.0,0.0,,225.0,,,,,False,,,USD,-9000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Dispatch Acquisition Holdings, LLC | One stop 1 | Non-Affiliated Issuer","Dispatch Acquisition Holdings, LLC","Dispatch Acquisition Holdings, LLC",First Lien,,,,670000.0,670000.0,673000.0,,99.55,4.75,8.45,,,False,,,USD,670000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Dispatch Acquisition Holdings, LLC | One stop 2 | Non-Affiliated Issuer","Dispatch Acquisition Holdings, LLC","Dispatch Acquisition Holdings, LLC",First Lien,,,,36000.0,36000.0,36000.0,,100.0,4.75,8.45,,,False,,,USD,36000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Dispatch Acquisition Holdings, LLC | One stop 3 | Non-Affiliated Issuer","Dispatch Acquisition Holdings, LLC","Dispatch Acquisition Holdings, LLC",First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kleinfelder Intermediate, LLC | One stop 1 | Non-Affiliated Issuer","Kleinfelder Intermediate, LLC","Kleinfelder Intermediate, LLC",First Lien,,,,4016000.0,3950000.0,4026000.0,,99.75,4.5,8.17,,,False,,,USD,4016000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kleinfelder Intermediate, LLC | One stop 2 | Non-Affiliated Issuer","Kleinfelder Intermediate, LLC","Kleinfelder Intermediate, LLC",First Lien,,,,-1000.0,-5000.0,0.0,,20.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kleinfelder Intermediate, LLC | One stop 4 | Non-Affiliated Issuer","Kleinfelder Intermediate, LLC","Kleinfelder Intermediate, LLC",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kleinfelder Intermediate, LLC | One stop 3 | Non-Affiliated Issuer","Kleinfelder Intermediate, LLC","Kleinfelder Intermediate, LLC",First Lien,,,,436000.0,435000.0,437000.0,,99.77,4.5,8.17,,,False,,,USD,436000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Pearl Acquisition Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","Pearl Acquisition Buyer, Inc.","Pearl Acquisition Buyer, Inc.",First Lien,,,,6000.0,6000.0,6000.0,,100.0,4.5,8.2,,,False,,,USD,6000.0
