bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Sentinel Buyer Corp. (dba SimpliSafe) | First lien senior secured delayed draw term loan,Sentinel Buyer Corp. (dba SimpliSafe),Sentinel Buyer Corp. (dba SimpliSafe),First Lien,,,,-25000.0,,,,,,,,,False,,,USD,-25000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Severin Acquisition, LLC (dba PowerSchool) | First lien senior secured delayed draw term loan","Severin Acquisition, LLC (dba PowerSchool)","Severin Acquisition, LLC (dba PowerSchool)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Severin Acquisition, LLC (dba PowerSchool) | First lien senior secured revolving loan","Severin Acquisition, LLC (dba PowerSchool)","Severin Acquisition, LLC (dba PowerSchool)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"SimonMed, Inc. | First lien senior secured delayed draw term loan","SimonMed, Inc.","SimonMed, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"SimonMed, Inc. | First lien senior secured revolving loan","SimonMed, Inc.","SimonMed, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Simplicity Financial Marketing Group Holdings, Inc. | First lien senior secured delayed draw term loan","Simplicity Financial Marketing Group Holdings, Inc.","Simplicity Financial Marketing Group Holdings, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Smarsh Inc. | First lien senior secured delayed draw term loan,Smarsh Inc.,Smarsh Inc.,First Lien,,,,-7000.0,,,,,,,,,False,,,USD,-7000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Soleo Holdings, Inc. | First lien senior secured delayed draw term loan","Soleo Holdings, Inc.","Soleo Holdings, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Soleo Holdings, Inc. | First lien senior secured revolving loan","Soleo Holdings, Inc.","Soleo Holdings, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Sonny's Enterprises, LLC | First lien senior secured delayed draw term loan","Sonny's Enterprises, LLC","Sonny's Enterprises, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Sonny's Enterprises, LLC | First lien senior secured revolving loan","Sonny's Enterprises, LLC","Sonny's Enterprises, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Spaceship Purchaser, Inc. (dba Squarespace) | First lien senior secured delayed draw term loan","Spaceship Purchaser, Inc. (dba Squarespace)","Spaceship Purchaser, Inc. (dba Squarespace)",First Lien,,,,-44000.0,,,,,,,,,False,,,USD,-44000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Spotless Brands, LLC | First lien senior secured delayed draw term loan","Spotless Brands, LLC","Spotless Brands, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Spotless Brands, LLC | First lien senior secured revolving loan","Spotless Brands, LLC","Spotless Brands, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"STS PARENT, LLC (dba STS Aviation Group) | First lien senior secured delayed draw term loan","STS PARENT, LLC (dba STS Aviation Group)","STS PARENT, LLC (dba STS Aviation Group)",First Lien,,,,-234000.0,,,,,,,,,False,,,USD,-234000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Tamarack Intermediate, L.L.C. (dba Verisk 3E) | First lien senior secured delayed draw term loan","Tamarack Intermediate, L.L.C. (dba Verisk 3E)","Tamarack Intermediate, L.L.C. (dba Verisk 3E)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"TBRS, Inc. (dba TEAM Technologies) | First lien senior secured delayed draw term loan","TBRS, Inc. (dba TEAM Technologies)","TBRS, Inc. (dba TEAM Technologies)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"TBRS, Inc. (dba TEAM Technologies) | First lien senior secured revolving loan","TBRS, Inc. (dba TEAM Technologies)","TBRS, Inc. (dba TEAM Technologies)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Themis Solutions Inc. (dba Clio) | First lien senior secured delayed draw term loan,Themis Solutions Inc. (dba Clio),Themis Solutions Inc. (dba Clio),First Lien,,,,-75000.0,,,,,,,,,False,,,USD,-75000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"THG Acquisition, LLC (dba Hilb) | First lien senior secured delayed draw term loan","THG Acquisition, LLC (dba Hilb)","THG Acquisition, LLC (dba Hilb)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"THG Acquisition, LLC (dba Hilb) | First lien senior secured revolving loan","THG Acquisition, LLC (dba Hilb)","THG Acquisition, LLC (dba Hilb)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Troon Golf, L.L.C. | First lien senior secured delayed draw term loan","Troon Golf, L.L.C.","Troon Golf, L.L.C.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Troon Golf, L.L.C. | First lien senior secured revolving loan","Troon Golf, L.L.C.","Troon Golf, L.L.C.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Unified Women's Healthcare, LP | First lien senior secured delayed draw term loan","Unified Women's Healthcare, LP","Unified Women's Healthcare, LP",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Vensure Employer Services, Inc. | First lien senior secured delayed draw term loan","Vensure Employer Services, Inc.","Vensure Employer Services, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Vessco Midco Holdings, LLC | First lien senior secured delayed draw term loan 1","Vessco Midco Holdings, LLC","Vessco Midco Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Vessco Midco Holdings, LLC | First lien senior secured delayed draw term loan 2","Vessco Midco Holdings, LLC","Vessco Midco Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Vessco Midco Holdings, LLC | First lien senior secured revolving loan","Vessco Midco Holdings, LLC","Vessco Midco Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Wipfli Advisory LLC | First lien senior secured delayed draw term loan,Wipfli Advisory LLC,Wipfli Advisory LLC,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Wrench Group LLC | First lien senior secured delayed draw term loan,Wrench Group LLC,Wrench Group LLC,First Lien,,,,-64000.0,,,,,,,,,False,,,USD,-64000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"WU Holdco, Inc. (dba PurposeBuilt Brands) | First lien senior secured delayed draw term loan","WU Holdco, Inc. (dba PurposeBuilt Brands)","WU Holdco, Inc. (dba PurposeBuilt Brands)",First Lien,,,,-57000.0,,,,,,,,,False,,,USD,-57000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AI Titan Parent, Inc. (dba Prometheus Group) | First lien senior secured revolving loan","AI Titan Parent, Inc. (dba Prometheus Group)","AI Titan Parent, Inc. (dba Prometheus Group)",First Lien,,,,-24000.0,,,,,,,,,False,,,USD,-24000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,AmeriLife Holdings LLC | First lien senior secured revolving loan,AmeriLife Holdings LLC,AmeriLife Holdings LLC,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Anaplan, Inc. | First lien senior secured revolving loan","Anaplan, Inc.","Anaplan, Inc.",First Lien,,,,-203000.0,,,,,,,,,False,,,USD,-203000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Applied Composites Holdings, LLC (fka AC&A Enterprises Holdings, LLC) | First lien senior secured revolving loan","Applied Composites Holdings, LLC (fka AC&A Enterprises Holdings, LLC)","Applied Composites Holdings, LLC (fka AC&A Enterprises Holdings, LLC)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Aptean Acquiror, Inc. (dba Aptean) | First lien senior secured revolving loan","Aptean Acquiror, Inc. (dba Aptean)","Aptean Acquiror, Inc. (dba Aptean)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Arctic Holdco, LLC (dba Novvia Group) | First lien senior secured revolving loan","Arctic Holdco, LLC (dba Novvia Group)","Arctic Holdco, LLC (dba Novvia Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Artifact Bidco, Inc. (dba Avetta) | First lien senior secured revolving loan","Artifact Bidco, Inc. (dba Avetta)","Artifact Bidco, Inc. (dba Avetta)",First Lien,,,,-5000.0,,,,,,,,,False,,,USD,-5000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Ascend Buyer, LLC (dba PPC Flexible Packaging) | First lien senior secured revolving loan","Ascend Buyer, LLC (dba PPC Flexible Packaging)","Ascend Buyer, LLC (dba PPC Flexible Packaging)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Azurite Intermediate Holdings, Inc. (dba Alteryx, Inc.) | First lien senior secured revolving loan","Azurite Intermediate Holdings, Inc. (dba Alteryx, Inc.)","Azurite Intermediate Holdings, Inc. (dba Alteryx, Inc.)",First Lien,,,,-31000.0,,,,,,,,,False,,,USD,-31000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Baker Tilly Advisory Group, LP | First lien senior secured revolving loan","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Bamboo US BidCo LLC | First lien senior secured revolving loan,Bamboo US BidCo LLC,Bamboo US BidCo LLC,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Bayshore Intermediate #2, L.P. (dba Boomi) | First lien senior secured revolving loan","Bayshore Intermediate #2, L.P. (dba Boomi)","Bayshore Intermediate #2, L.P. (dba Boomi)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"BCPE Osprey Buyer, Inc. (dba PartsSource) | First lien senior secured revolving loan","BCPE Osprey Buyer, Inc. (dba PartsSource)","BCPE Osprey Buyer, Inc. (dba PartsSource)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Belmont Buyer, Inc. (dba Valenz) | First lien senior secured revolving loan","Belmont Buyer, Inc. (dba Valenz)","Belmont Buyer, Inc. (dba Valenz)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Blast Bidco Inc. (dba Bazooka Candy Brands) | First lien senior secured revolving loan,Blast Bidco Inc. (dba Bazooka Candy Brands),Blast Bidco Inc. (dba Bazooka Candy Brands),First Lien,,,,-22000.0,,,,,,,,,False,,,USD,-22000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"BP Veraison Buyer, LLC (dba Sun World) | First lien senior secured revolving loan","BP Veraison Buyer, LLC (dba Sun World)","BP Veraison Buyer, LLC (dba Sun World)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Bristol Hospice L.L.C. | First lien senior secured revolving loan,Bristol Hospice L.L.C.,Bristol Hospice L.L.C.,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,By Light Professional IT Services LLC | First lien senior secured revolving loan,By Light Professional IT Services LLC,By Light Professional IT Services LLC,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Cambrex Corporation | First lien senior secured revolving loan,Cambrex Corporation,Cambrex Corporation,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Catalis Intermediate, Inc. (fka GovBrands Intermediate, Inc.) | First lien senior secured revolving loan","Catalis Intermediate, Inc. (fka GovBrands Intermediate, Inc.)","Catalis Intermediate, Inc. (fka GovBrands Intermediate, Inc.)",First Lien,,,,-75000.0,,,,,,,,,False,,,USD,-75000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CivicPlus, LLC | First lien senior secured revolving loan","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,-96000.0,,,,,,,,,False,,,USD,-96000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Clearwater Analytics Holdings, Inc. | First lien senior secured revolving loan","Clearwater Analytics Holdings, Inc.","Clearwater Analytics Holdings, Inc.",First Lien,,,,-23000.0,,,,,,,,,False,,,USD,-23000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CMG HoldCo, LLC (dba Crete United) | First lien senior secured revolving loan","CMG HoldCo, LLC (dba Crete United)","CMG HoldCo, LLC (dba Crete United)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Commander Buyer, Inc. (dba CenExel) | First lien senior secured revolving loan","Commander Buyer, Inc. (dba CenExel)","Commander Buyer, Inc. (dba CenExel)",First Lien,,,,-51000.0,,,,,,,,,False,,,USD,-51000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Coupa Holdings, LLC | First lien senior secured revolving loan","Coupa Holdings, LLC","Coupa Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Creek Parent, Inc. (dba Catalent) | First lien senior secured revolving loan","Creek Parent, Inc. (dba Catalent)","Creek Parent, Inc. (dba Catalent)",First Lien,,,,-123000.0,,,,,,,,,False,,,USD,-123000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Crewline Buyer, Inc. (dba New Relic) | First lien senior secured revolving loan","Crewline Buyer, Inc. (dba New Relic)","Crewline Buyer, Inc. (dba New Relic)",First Lien,,,,-331000.0,,,,,,,,,False,,,USD,-331000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,DCG ACQUISITION CORP. (dba DuBois Chemical) | First lien senior secured revolving loan,DCG ACQUISITION CORP. (dba DuBois Chemical),DCG ACQUISITION CORP. (dba DuBois Chemical),First Lien,,,,-177000.0,,,,,,,,,False,,,USD,-177000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Diamond Mezzanine 24 LLC (dba United Risk) | First lien senior secured revolving loan,Diamond Mezzanine 24 LLC (dba United Risk),Diamond Mezzanine 24 LLC (dba United Risk),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Deerfield Dakota Holdings | First lien senior secured revolving loan,Deerfield Dakota Holdings,Deerfield Dakota Holdings,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Denali Intermediate Holdings, Inc. (dba Dun & Bradstreet) | First lien senior secured revolving loan","Denali Intermediate Holdings, Inc. (dba Dun & Bradstreet)","Denali Intermediate Holdings, Inc. (dba Dun & Bradstreet)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Dresser Utility Solutions, LLC | First lien senior secured revolving loan","Dresser Utility Solutions, LLC","Dresser Utility Solutions, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,DuraServ LLC | First lien senior secured revolving loan,DuraServ LLC,DuraServ LLC,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Eagle Family Foods Group LLC | First lien senior secured revolving loan,Eagle Family Foods Group LLC,Eagle Family Foods Group LLC,First Lien,,,,-1000.0,,,,,,,,,False,,,USD,-1000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"EET Buyer, Inc. (dba e-Emphasys) | First lien senior secured revolving loan","EET Buyer, Inc. (dba e-Emphasys)","EET Buyer, Inc. (dba e-Emphasys)",First Lien,,,,-36000.0,,,,,,,,,False,,,USD,-36000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Einstein Parent, Inc. (dba Smartsheet) | First lien senior secured revolving loan","Einstein Parent, Inc. (dba Smartsheet)","Einstein Parent, Inc. (dba Smartsheet)",First Lien,,,,-79000.0,,,,,,,,,False,,,USD,-79000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Essential Services Holding Corporation (dba Turnpoint) | First lien senior secured revolving loan,Essential Services Holding Corporation (dba Turnpoint),Essential Services Holding Corporation (dba Turnpoint),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Eternal Buyer, LLC (dba Wedgewood Weddings) | First lien senior secured revolving loan","Eternal Buyer, LLC (dba Wedgewood Weddings)","Eternal Buyer, LLC (dba Wedgewood Weddings)",First Lien,,,,-35000.0,,,,,,,,,False,,,USD,-35000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Evolution BuyerCo, Inc. (dba SIAA) | First lien senior secured revolving loan","Evolution BuyerCo, Inc. (dba SIAA)","Evolution BuyerCo, Inc. (dba SIAA)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Fiesta Purchaser, Inc. (dba Shearer's Foods) | First lien senior secured revolving loan","Fiesta Purchaser, Inc. (dba Shearer's Foods)","Fiesta Purchaser, Inc. (dba Shearer's Foods)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Flexera Software LLC | First lien senior secured revolving loan,Flexera Software LLC,Flexera Software LLC,First Lien,,,,-34000.0,,,,,,,,,False,,,USD,-34000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Fortis Solutions Group, LLC | First lien senior secured revolving loan","Fortis Solutions Group, LLC","Fortis Solutions Group, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Foundation Consumer Brands, LLC | First lien senior secured revolving loan","Foundation Consumer Brands, LLC","Foundation Consumer Brands, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Gainsight, Inc. | First lien senior secured revolving loan","Gainsight, Inc.","Gainsight, Inc.",First Lien,,,,-52000.0,,,,,,,,,False,,,USD,-52000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Galls, LLC | First lien senior secured revolving loan","Galls, LLC","Galls, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Gaylord Chemical Company, L.L.C. | First lien senior secured revolving loan","Gaylord Chemical Company, L.L.C.","Gaylord Chemical Company, L.L.C.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Gerson Lehrman Group, Inc. | First lien senior secured revolving loan","Gerson Lehrman Group, Inc.","Gerson Lehrman Group, Inc.",First Lien,,,,-114000.0,,,,,,,,,False,,,USD,-114000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,GI Apple Midco LLC (dba Atlas Technical Consultants) | First lien senior secured revolving loan,GI Apple Midco LLC (dba Atlas Technical Consultants),GI Apple Midco LLC (dba Atlas Technical Consultants),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"GI Ranger Intermediate, LLC (dba Rectangle Health) | First lien senior secured revolving loan","GI Ranger Intermediate, LLC (dba Rectangle Health)","GI Ranger Intermediate, LLC (dba Rectangle Health)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Granicus, Inc. | First lien senior secured revolving loan","Granicus, Inc.","Granicus, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"GS Acquisitionco, Inc. (dba insightsoftware) | First lien senior secured revolving loan","GS Acquisitionco, Inc. (dba insightsoftware)","GS Acquisitionco, Inc. (dba insightsoftware)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,H&F Opportunities LUX III S.À R.L (dba Checkmarx) | First lien senior secured revolving loan,H&F Opportunities LUX III S.À R.L (dba Checkmarx),H&F Opportunities LUX III S.À R.L (dba Checkmarx),First Lien,,,,-33000.0,,,,,,,,,False,,,USD,-33000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"HGH Purchaser, Inc. (dba Horizon Services) | First lien senior secured revolving loan","HGH Purchaser, Inc. (dba Horizon Services)","HGH Purchaser, Inc. (dba Horizon Services)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Hissho Parent, LLC | First lien senior secured revolving loan","Hissho Parent, LLC","Hissho Parent, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Hyland Software, Inc. | First lien senior secured revolving loan","Hyland Software, Inc.","Hyland Software, Inc.",First Lien,,,,-96000.0,,,,,,,,,False,,,USD,-96000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Icefall Parent, Inc. (dba EngageSmart) | First lien senior secured revolving loan","Icefall Parent, Inc. (dba EngageSmart)","Icefall Parent, Inc. (dba EngageSmart)",First Lien,,,,-4000.0,,,,,,,,,False,,,USD,-4000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"IG Investments Holdings, LLC (dba Insight Global) | First lien senior secured revolving loan","IG Investments Holdings, LLC (dba Insight Global)","IG Investments Holdings, LLC (dba Insight Global)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Indikami Bidco, LLC (dba IntegriChain) | First lien senior secured revolving loan","Indikami Bidco, LLC (dba IntegriChain)","Indikami Bidco, LLC (dba IntegriChain)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Interoperability Bidco, Inc. (dba Lyniate) | First lien senior secured revolving loan","Interoperability Bidco, Inc. (dba Lyniate)","Interoperability Bidco, Inc. (dba Lyniate)",First Lien,,,,-42000.0,,,,,,,,,False,,,USD,-42000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"IRI Group Holdings, Inc. (f/k/a Circana Group, L.P. (f/k/a The NPD Group, L.P.)) | First lien senior secured revolving loan","IRI Group Holdings, Inc. (f/k/a Circana Group, L.P. (f/k/a The NPD Group, L.P.))","IRI Group Holdings, Inc. (f/k/a Circana Group, L.P. (f/k/a The NPD Group, L.P.))",First Lien,,,,-30000.0,,,,,,,,,False,,,USD,-30000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Jawbreaker Parent, Inc. | First lien senior secured revolving loan","Jawbreaker Parent, Inc.","Jawbreaker Parent, Inc.",First Lien,,,,-120000.0,,,,,,,,,False,,,USD,-120000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"JS Parent, Inc. (dba Jama Software) | First lien senior secured revolving loan","JS Parent, Inc. (dba Jama Software)","JS Parent, Inc. (dba Jama Software)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Klick Inc. | First lien senior secured revolving loan,Klick Inc.,Klick Inc.,First Lien,,,,-36000.0,,,,,,,,,False,,,USD,-36000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"KWOL Acquisition, Inc. (dba Worldwide Clinical Trials) | First lien senior secured revolving loan","KWOL Acquisition, Inc. (dba Worldwide Clinical Trials)","KWOL Acquisition, Inc. (dba Worldwide Clinical Trials)",First Lien,,,,-78000.0,,,,,,,,,False,,,USD,-78000.0
