bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Curia Receivables II SPV LLC (FKA Curia Global Inc), Revolver | Pharmaceuticals, Biotechnology & Life Sciences 1",Curia Receivables II SPV LLC (FKA Curia Global Inc),Curia Receivables II SPV LLC (FKA Curia Global Inc),,"Pharmaceuticals, Biotechnology & Life Sciences",,,19125407.527775124,18944979.154871583,18944979.154871583,,100.95,6.3,,,,False,,,USD,21200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Curia Receivables II SPV LLC (FKA Curia Global Inc), Revolver | Pharmaceuticals, Biotechnology & Life Sciences 2",Curia Receivables II SPV LLC (FKA Curia Global Inc),Curia Receivables II SPV LLC (FKA Curia Global Inc),,"Pharmaceuticals, Biotechnology & Life Sciences",,,18854764.968419816,18674336.595516276,18674336.595516276,,100.97,6.3,,,,False,,,USD,20900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Drive Revel, ABF Equity | Financial Services",Drive Revel,Drive Revel,Equity,Financial Services,,,21019905.443262283,19396050.08713043,,19207891.0,108.37,,,,,False,,,USD,23300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Fortna AR LLC (FKA Fortna Group Inc), Revolver | Capital Goods 1",Fortna AR LLC (FKA Fortna Group Inc),Fortna AR LLC (FKA Fortna Group Inc),,Capital Goods,,,31574965.258119307,31574965.258119307,31574965.258119307,,100.0,4.8,,,,False,,,USD,35000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Fortna AR LLC (FKA Fortna Group Inc), Revolver | Capital Goods 2",Fortna AR LLC (FKA Fortna Group Inc),Fortna AR LLC (FKA Fortna Group Inc),,Capital Goods,,,1804283.7290353891,1804283.7290353891,1804283.7290353891,,100.0,4.8,,,,False,,,USD,2000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Container, ABF Equity | Transportation",Galaxy Container,Galaxy Container,Equity,Transportation,,,180428.3729035389,180428.3729035389,,235566.0,100.0,,,,,False,,,USD,200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Container, Bond | Transportation",Galaxy Container,Galaxy Container,,Transportation,,,180428.3729035389,180428.3729035389,180428.3729035389,,100.0,8.6,,,,False,,,USD,200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Global Jet Capital LLC, Preferred Stock | Commercial & Professional Services",Global Jet Capital LLC,Global Jet Capital LLC,Preferred Equity,Commercial & Professional Services,,,184307582.920965,219040044.70489624,,425557318.0,84.14,,,,,False,,,USD,204300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"GreenSky Holdings LLC, ABF Equity | Financial Services 1",GreenSky Holdings LLC,GreenSky Holdings LLC,Equity,Financial Services,,,13441913.781313648,9652917.950339332,,10662084.0,139.25,,,,,False,,,USD,14900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"GreenSky Holdings LLC, ABF Equity | Financial Services 2",GreenSky Holdings LLC,GreenSky Holdings LLC,Equity,Financial Services,,,12990842.8490548,11727844.238730028,,12974857.0,110.77,,,,,False,,,USD,14400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"GreenSky Holdings LLC, Term Loan | Financial Services",GreenSky Holdings LLC,GreenSky Holdings LLC,,Financial Services,,,29860895.71553569,29860895.71553569,29860895.71553569,,100.0,9.3,,,,False,,,USD,33100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Harley-Davidson Financial Services Inc, ABF Equity | Financial Services 1",Harley-Davidson Financial Services Inc,Harley-Davidson Financial Services Inc,Equity,Financial Services,,,6946492.356786247,6675849.797430939,,7415463.0,104.05,,,,,False,,,USD,7700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Harley-Davidson Financial Services Inc, ABF Equity | Financial Services 2",Harley-Davidson Financial Services Inc,Harley-Davidson Financial Services Inc,Equity,Financial Services,,,23816545.223267134,23455688.477460057,,25990438.0,101.54,,,,,False,,,USD,26400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Harley-Davidson Financial Services Inc, ABF Equity | Financial Services 3",Harley-Davidson Financial Services Inc,Harley-Davidson Financial Services Inc,Equity,Financial Services,,,1714069.5425836195,1714069.5425836195,,1896424.0,100.0,,,,,False,,,USD,1900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance 2.0, Common Stock | Insurance",Kilter Finance 2.0,Kilter Finance 2.0,Common Equity,Insurance,,,3608567.4580707783,3608567.4580707783,,3960000.0,100.0,,,,,False,,,USD,4000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance, ABF Equity | Insurance",Kilter Finance,Kilter Finance,Equity,Insurance,,,2435783.034197775,451070.9322588473,,536709.0,540.0,,,,,False,,,USD,2700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance, Common Stock | Insurance",Kilter Finance,Kilter Finance,Common Equity,Insurance,,,0.0,0.0,,37119.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance, Common Stock",Kilter Finance,Kilter Finance,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance, Preferred Stock | Insurance",Kilter Finance,Kilter Finance,Preferred Equity,Insurance,,,80471054.31497835,80471054.31497835,80471054.31497835,,100.0,12.0,,,6.0,True,,,USD,89200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Altitude II Offshore Aggregator LP, Partnership Interest | Capital Goods",KKR Altitude II Offshore Aggregator LP,KKR Altitude II Offshore Aggregator LP,,Capital Goods,,,104648456.28405257,96529179.5033933,,107005707.0,108.41,,,,,False,,,USD,116000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Central Park Leasing Aggregator L.P., Partnership Interest | Capital Goods",KKR Central Park Leasing Aggregator L.P.,KKR Central Park Leasing Aggregator L.P.,,Capital Goods,,,24357830.341977753,35273746.902641855,,39141059.0,69.05,,,,,False,,,USD,27000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Chord IP Aggregator LP, Partnership Interest | Media & Entertainment",KKR Chord IP Aggregator LP,KKR Chord IP Aggregator LP,,Media & Entertainment,,,90214.18645176945,0.0,,35894.0,,,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Chord IP Aggregator LP, Partnership Interest",KKR Chord IP Aggregator LP,KKR Chord IP Aggregator LP,,,,,90214.18645176945,,,,,,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Rocket Loans Aggregator LLC, Partnership Interest | Financial Services",KKR Rocket Loans Aggregator LLC,KKR Rocket Loans Aggregator LLC,,Financial Services,,,1533641.1696800806,1623855.35613185,,1778779.0,94.44,,,,,False,,,USD,1700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Zeno Aggregator LP (K2 Aviation), Partnership Interest | Capital Goods",KKR Zeno Aggregator LP (K2 Aviation),KKR Zeno Aggregator LP (K2 Aviation),,Capital Goods,,,180428.3729035389,0.0,,3306.0,,,,,,False,,,USD,200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Zeno Aggregator LP (K2 Aviation), Partnership Interest",KKR Zeno Aggregator LP (K2 Aviation),KKR Zeno Aggregator LP (K2 Aviation),,,,,180428.3729035389,,,,,,,,,False,,,USD,200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KSC I Aircraft LP, ABF Equity | Capital Goods",KSC I Aircraft LP,KSC I Aircraft LP,Equity,Capital Goods,,,9111632.831628714,9111632.831628714,,10097463.0,100.0,,,,,False,,,USD,10100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, ABF Equity | Equity Real Estate Investment Trusts (REITs)",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,1894497.9154871586,24357830.341977753,,26991221.0,7.78,,,,,False,,,USD,2100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, Term Loan | Equity Real Estate Investment Trusts (REITs) 1",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,63781429.821401,63781429.821401,63781429.821401,,100.0,7.5,,,,False,,,USD,70700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, Term Loan | Equity Real Estate Investment Trusts (REITs) 2",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,3879210.0174260866,3879210.0174260866,3879210.0174260866,,100.0,7.5,,,,False,,,USD,4300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, Term Loan | Equity Real Estate Investment Trusts (REITs) 3",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,20478620.324551664,20478620.324551664,20478620.324551664,,100.0,7.5,,,,False,,,USD,22700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Newday Group Jersey Ltd, ABF Equity | Financial Services",Newday Group Jersey Ltd,Newday Group Jersey Ltd,Equity,Financial Services,,,7036706.543238017,5051994.441299089,,4172556.0,139.29,,,,,False,,,USD,7800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Newday Group Jersey Ltd, Bond | Financial Services",Newday Group Jersey Ltd,Newday Group Jersey Ltd,,Financial Services,,,28417468.73230738,28778325.478114456,21561190.561972897,,98.75,12.8,,,,False,,,USD,31500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,NewStar Clarendon 2014-1A Class D | Financial Services,NewStar Clarendon 2014-1A Class D,NewStar Clarendon 2014-1A Class D,,Financial Services,,,541285.1187106167,0.0,7487777.475496865,,7.23,,,,,False,,,USD,600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Norway_France, ABF Equity | Financial Services",Norway_France,Norway_France,Equity,Financial Services,,,5142208.627750859,4691137.6954920115,,4713856.0,109.62,,,,,False,,,USD,5700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd), Revolver | Telecommunication Services 1",Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd),Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd),,Telecommunication Services,,,36085674.58070778,34010748.292317085,27154470.121982604,,106.1,7.0,,,,False,,,USD,40000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd), Revolver | Telecommunication Services 2",Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd),Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd),,Telecommunication Services,,,15877696.815511424,15787482.629059654,12359343.543892415,,128.47,7.0,,,,False,,,USD,17600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"PayPal Danube 2, ABF Equity | Financial Services",PayPal Danube 2,PayPal Danube 2,Equity,Financial Services,,,28327254.545855608,28417468.73230738,,27142947.0,99.68,,,,,False,,,USD,31400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"PayPal Europe Sarl et Cie SCA, ABF Equity | Financial Services",PayPal Europe Sarl et Cie SCA,PayPal Europe Sarl et Cie SCA,Equity,Financial Services,,,43483237.86975288,44836450.66652942,,45256859.0,96.98,,,,,False,,,USD,48200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Philippine Airlines 777, Term Loan | Transportation 1",Philippine Airlines 777,Philippine Airlines 777,,Transportation,,,1623855.35613185,1623855.35613185,1623855.35613185,,100.0,6.5,,,,False,,,USD,1800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Philippine Airlines 777, Term Loan | Transportation 2",Philippine Airlines 777,Philippine Airlines 777,,Transportation,,,1623855.35613185,1623855.35613185,1623855.35613185,,100.0,6.5,,,,False,,,USD,1800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Philippine Airlines 777, Term Loan | Transportation 3",Philippine Airlines 777,Philippine Airlines 777,,Transportation,,,992356.050969464,992356.050969464,992356.050969464,,100.0,6.5,,,,False,,,USD,1100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Philippine Airlines 777, Term Loan | Transportation 4",Philippine Airlines 777,Philippine Airlines 777,,Transportation,,,992356.050969464,992356.050969464,992356.050969464,,100.0,6.5,,,,False,,,USD,1100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Powin Energy Corp/NV, Warrants | Capital Goods",Powin Energy Corp/NV,Powin Energy Corp/NV,Warrant,Capital Goods,,,0.0,0.0,,2067356.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Prime ST LLC, ABF Equity | Equity Real Estate Investment Trusts (REITs)",Prime ST LLC,Prime ST LLC,Equity,Equity Real Estate Investment Trusts (REITs),,,0.0,6314993.051623861,,4534461.0,0.0,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Prime ST LLC, Structured Mezzanine | Equity Real Estate Investment Trusts (REITs)",Prime ST LLC,Prime ST LLC,Mezzanine,Equity Real Estate Investment Trusts (REITs),,,20027549.39229282,58639221.19365014,59721791.43107138,,33.53,11.0,,,6.0,True,,,USD,22200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Residential Opportunities I LLC, ABF Equity | Real Estate Management & Development",Residential Opportunities I LLC,Residential Opportunities I LLC,Equity,Real Estate Management & Development,,,90214.18645176945,0.0,,39.0,,,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Roemanu LLC, ABF Equity | Financial Services",Roemanu LLC,Roemanu LLC,Equity,Financial Services,,,177992589.86934114,201087421.6009941,,220778388.0,88.52,,,,,False,,,USD,197300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, ABF Equity | Financial Services",Sallie Mae Levered,Sallie Mae Levered,Equity,Financial Services,,,1984712.101938928,1894497.9154871586,,2054267.0,104.76,,,,,False,,,USD,2200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, Bond | Financial Services 1",Sallie Mae Levered,Sallie Mae Levered,,Financial Services,,,3879210.0174260866,3879210.0174260866,3879210.0174260866,,100.0,13.0,,,,False,,,USD,4300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, Bond | Financial Services 2",Sallie Mae Levered,Sallie Mae Levered,,Financial Services,,,3879210.0174260866,3879210.0174260866,3879210.0174260866,,100.0,13.0,,,,False,,,USD,4300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, Bond | Financial Services 3",Sallie Mae Levered,Sallie Mae Levered,,Financial Services,,,1082570.2374212334,1082570.2374212334,1082570.2374212334,,100.0,13.0,,,,False,,,USD,1200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, Bond | Financial Services 4",Sallie Mae Levered,Sallie Mae Levered,,Financial Services,,,541285.1187106167,541285.1187106167,541285.1187106167,,100.0,13.0,,,,False,,,USD,600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, Term Loan | Financial Services 1",Sallie Mae Levered,Sallie Mae Levered,,Financial Services,,,270642.55935530836,270642.55935530836,270642.55935530836,,100.0,2.8,,,,False,,,USD,300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sallie Mae Levered, Term Loan | Financial Services 2",Sallie Mae Levered,Sallie Mae Levered,,Financial Services,,,90214.18645176945,90214.18645176945,90214.18645176945,,100.0,2.8,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"SCRIPPS SPV LLC (FKA EW Scripps Co/The), Revolver | Media & Entertainment 1",SCRIPPS SPV LLC (FKA EW Scripps Co/The),SCRIPPS SPV LLC (FKA EW Scripps Co/The),,Media & Entertainment,,,7938848.407755712,7938848.407755712,7938848.407755712,,100.0,6.3,,,,False,,,USD,8800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"SCRIPPS SPV LLC (FKA EW Scripps Co/The), Revolver | Media & Entertainment 2",SCRIPPS SPV LLC (FKA EW Scripps Co/The),SCRIPPS SPV LLC (FKA EW Scripps Co/The),,Media & Entertainment,,,5863922.119365014,5773707.932913245,5773707.932913245,,101.56,6.3,,,,False,,,USD,6500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"SKP German Bank, ABF Equity | Financial Services",SKP German Bank,SKP German Bank,Equity,Financial Services,,,4059638.3903296255,4149852.576781395,,3900320.0,97.83,,,,,False,,,USD,4500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Slate Venture Holdings LP, ABF Equity | Consumer Durables & Apparel",Slate Venture Holdings LP,Slate Venture Holdings LP,Equity,Consumer Durables & Apparel,,,20207977.765196357,15967911.001963193,,17673700.0,126.55,,,,,False,,,USD,22400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Slate Venture Holdings LP, Term Loan | Consumer Durables & Apparel",Slate Venture Holdings LP,Slate Venture Holdings LP,,Consumer Durables & Apparel,,,11818058.425181799,11818058.425181799,11818058.425181799,,100.0,10.8,,,0.0,False,,,USD,13100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sotheby's, Revolver | Consumer Services",Sotheby's,Sotheby's,,Consumer Services,,,7036706.543238017,7036706.543238017,7036706.543238017,,100.0,4.8,,,,False,,,USD,7800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Star Mountain Diversified Credit Income Fund III, LP, ABF Equity | Financial Services",Star Mountain Diversified Credit Income Fund III,Star Mountain Diversified Credit Income Fund III,Equity,Financial Services,,,20839477.070358742,17050481.239384428,,18887332.0,122.22,,,,,False,,,USD,23100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Styron Receivables Funding Designated Activity Company (FKA Trinseo Materials), Revolver | Materials 1",Styron Receivables Funding Designated Activity Company (FKA Trinseo Materials),Styron Receivables Funding Designated Activity Company (FKA Trinseo Materials),,Materials,,,59721791.43107138,59090292.12590899,59180506.31236076,,100.91,4.8,,,,False,,,USD,66200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Styron Receivables Funding Designated Activity Company (FKA Trinseo Materials), Revolver | Materials 2",Styron Receivables Funding Designated Activity Company (FKA Trinseo Materials),Styron Receivables Funding Designated Activity Company (FKA Trinseo Materials),,Materials,,,4240066.763233164,4240066.763233164,4240066.763233164,,100.0,4.8,,,,False,,,USD,4700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"SunPower Financial, ABF Equity | Financial Services",SunPower Financial,SunPower Financial,Equity,Financial Services,,,2525997.2206495446,2345568.8477460057,,2570369.0,107.69,,,,,False,,,USD,2800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"TDC LLP, ABF Equity | Financial Services",TDC LLP,TDC LLP,Equity,Financial Services,,,0.0,0.0,,3302.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"TDC LLP, ABF Equity",TDC LLP,TDC LLP,Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"TDC LLP, Preferred Equity | Financial Services",TDC LLP,TDC LLP,Preferred Equity,Financial Services,,,14163627.272927804,14344055.645831343,10735488.187760565,,98.74,8.0,,,,False,,,USD,15700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"TPSI Receivables LLC (Tropicana Products Inc), Revolver | Food, Beverage & Tobacco 1",TPSI Receivables LLC (Tropicana Products Inc),TPSI Receivables LLC (Tropicana Products Inc),,"Food, Beverage & Tobacco",,,36175888.76715955,36085674.58070778,36085674.58070778,,100.25,4.8,,,,False,,,USD,40100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"TPSI Receivables LLC (Tropicana Products Inc), Revolver | Food, Beverage & Tobacco 2",TPSI Receivables LLC (Tropicana Products Inc),TPSI Receivables LLC (Tropicana Products Inc),,"Food, Beverage & Tobacco",,,5412851.187106167,5412851.187106167,5412851.187106167,,100.0,4.8,,,,False,,,USD,6000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Vehicle Secured Funding Trust, ABF Equity | Financial Services",Vehicle Secured Funding Trust,Vehicle Secured Funding Trust,Equity,Financial Services,,,9923560.50969464,9472489.577435791,,10456854.0,104.76,,,,,False,,,USD,11000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Vehicle Secured Funding Trust, Term Loan | Financial Services",Vehicle Secured Funding Trust,Vehicle Secured Funding Trust,,Financial Services,,,28327254.545855608,28327254.545855608,28327254.545855608,,100.0,15.0,,,,False,,,USD,31400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Wood Group Receivables LLC (FKA John Wood Group PLC), Revolver | Capital Goods 1",Wood Group Receivables LLC (FKA John Wood Group PLC),Wood Group Receivables LLC (FKA John Wood Group PLC),,Capital Goods,,,10645274.001308795,10735488.187760565,10735488.187760565,,99.16,5.5,,,,False,,,USD,11800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Wood Group Receivables LLC (FKA John Wood Group PLC), Revolver | Capital Goods 2",Wood Group Receivables LLC (FKA John Wood Group PLC),Wood Group Receivables LLC (FKA John Wood Group PLC),,Capital Goods,,,11547415.86582649,11547415.86582649,11547415.86582649,,100.0,5.5,,,,False,,,USD,12800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Credit Opportunities Partners JV, LLC | Credit Opportunities Partners JV, LLC",Credit Opportunities Partners JV,Credit Opportunities Partners JV,,"Credit Opportunities Partners JV, LLC",,,1539685520.1723492,1789939673.3895576,1849120179.7019184,,83.27,,,,,False,,,USD,1706700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"48Forty Solutions LLC, Common Stock | Commercial & Professional Services",48Forty Solutions LLC,48Forty Solutions LLC,Common Equity,Commercial & Professional Services,,,0.0,451070.9322588473,,10419.0,0.0,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"48Forty Solutions LLC, Preferred Stock | Commercial & Professional Services",48Forty Solutions LLC,48Forty Solutions LLC,Preferred Equity,Commercial & Professional Services,,,41047454.8355551,50159087.66718382,,10419.0,81.83,,,,,False,,,USD,45500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Accuride Corp, Common Stock | Capital Goods",Accuride Corp,Accuride Corp,Common Equity,Capital Goods,,,0.0,0.0,,4232815.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Accuride Corp, Common Stock",Accuride Corp,Accuride Corp,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Accuride Corp, Preferred Stock | Capital Goods",Accuride Corp,Accuride Corp,Preferred Equity,Capital Goods,,,0.0,0.0,,2422249.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Accuride Corp, Preferred Stock",Accuride Corp,Accuride Corp,Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Affordable Care Inc, Preferred Stock | Health Care Equipment & Services",Affordable Care Inc,Affordable Care Inc,Preferred Equity,Health Care Equipment & Services,,,1533641.1696800806,70186637.05947663,,78731049.0,2.19,11.8,,,,False,,,USD,1700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Alacrity Solutions Group LLC, Common Stock | Insurance",Alacrity Solutions Group LLC,Alacrity Solutions Group LLC,Common Equity,Insurance,,,0.0,1714069.5425836195,,2144.0,0.0,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Alacrity Solutions Group LLC, Preferred Equity | Insurance",Alacrity Solutions Group LLC,Alacrity Solutions Group LLC,Preferred Equity,Insurance,,,90214.18645176945,2074926.2883906974,,2293.0,4.35,8.0,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"American Vision Partners, Private Equity | Health Care Equipment & Services",American Vision Partners,American Vision Partners,Equity,Health Care Equipment & Services,,,2074926.2883906974,2435783.034197775,,2655491.0,85.19,,,,,False,,,USD,2300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"athenahealth Inc, Preferred Stock | Health Care Equipment & Services",athenahealth Inc,athenahealth Inc,Preferred Equity,Health Care Equipment & Services,,,350752756.9244796,342453051.7709168,,384565.0,102.42,10.8,,,,False,,,USD,388800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"ATX Networks Corp, Class B-1 Common Stock | Capital Goods",ATX Networks Corp,ATX Networks Corp,Common Equity,Capital Goods,,,0.0,0.0,,500.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"ATX Networks Corp, Class B-2 Common Stock | Capital Goods",ATX Networks Corp,ATX Networks Corp,Common Equity,Capital Goods,,,0.0,0.0,,900.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"ATX Networks Corp, Common Stock | Capital Goods",ATX Networks Corp,ATX Networks Corp,Common Equity,Capital Goods,,,0.0,0.0,,6516.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"ATX Networks Corp, Common Stock",ATX Networks Corp,ATX Networks Corp,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
