bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Inspire Aesthetics Management, LLC | Secured Debt 3","Inspire Aesthetics Management, LLC","Inspire Aesthetics Management, LLC",Secured Debt,,,,2781000.0,2918000.0,2946000.0,,95.31,9.5,13.27,,1.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Inspire Aesthetics Management, LLC | Secured Debt 4","Inspire Aesthetics Management, LLC","Inspire Aesthetics Management, LLC",Secured Debt,,,,321000.0,340000.0,340000.0,,94.41,9.5,13.27,,1.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Inspire Aesthetics Management, LLC | Common Equity","Inspire Aesthetics Management, LLC","Inspire Aesthetics Management, LLC",Common Equity,,,,97000.0,463000.0,,177594.0,20.95,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Interface Security Systems, L.L.C | Secured Debt 1","Interface Security Systems, L.L.C","Interface Security Systems, L.L.C",Secured Debt,,,,2160000.0,2475000.0,2475000.0,,87.27,10.0,13.77,,13.77,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Interface Security Systems, L.L.C | Secured Debt 2","Interface Security Systems, L.L.C","Interface Security Systems, L.L.C",Secured Debt,,,,5000.0,7237000.0,7313000.0,,0.07,7.0,11.02,,11.02,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Interface Security Systems, L.L.C | Common Stock","Interface Security Systems, L.L.C","Interface Security Systems, L.L.C",Common Equity,,,,0.0,0.0,,2143.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Invincible Boat Company, LLC. | Secured Debt 1","Invincible Boat Company, LLC.","Invincible Boat Company, LLC.",Secured Debt,,,,1226000.0,1550000.0,1556000.0,,79.1,7.5,11.32,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Invincible Boat Company, LLC. | Secured Debt 2","Invincible Boat Company, LLC.","Invincible Boat Company, LLC.",Secured Debt,,,,13288000.0,16909000.0,16945000.0,,78.59,8.0,11.32,,3.32,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Isagenix International, LLC | Secured Debt","Isagenix International, LLC","Isagenix International, LLC",Secured Debt,,,,457000.0,3012000.0,3159000.0,,15.17,7.5,11.27,,8.77,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Isagenix International, LLC | Common Equity","Isagenix International, LLC","Isagenix International, LLC",Common Equity,,,,0.0,0.0,,198743.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Island Pump and Tank, LLC | Secured Debt 1","Island Pump and Tank, LLC","Island Pump and Tank, LLC",Secured Debt,,,,386000.0,453000.0,456000.0,,85.21,7.0,10.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Island Pump and Tank, LLC | Secured Debt 2","Island Pump and Tank, LLC","Island Pump and Tank, LLC",Secured Debt,,,,1785000.0,2086000.0,2111000.0,,85.57,6.0,9.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Island Pump and Tank, LLC | Secured Debt 3","Island Pump and Tank, LLC","Island Pump and Tank, LLC",Secured Debt,,,,1785000.0,2086000.0,2111000.0,,85.57,7.0,10.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Island Pump and Tank, LLC | Secured Debt 4","Island Pump and Tank, LLC","Island Pump and Tank, LLC",Secured Debt,,,,1785000.0,2086000.0,2111000.0,,85.57,8.0,11.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jackmont Hospitality, Inc. | Secured Debt 1","Jackmont Hospitality, Inc.","Jackmont Hospitality, Inc.",Secured Debt,,,,740000.0,737000.0,740000.0,,100.41,7.5,11.31,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jackmont Hospitality, Inc. | Secured Debt 2","Jackmont Hospitality, Inc.","Jackmont Hospitality, Inc.",Secured Debt,,,,625000.0,623000.0,625000.0,,100.32,7.5,11.29,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jackmont Hospitality, Inc. | Secured Debt 3","Jackmont Hospitality, Inc.","Jackmont Hospitality, Inc.",Secured Debt,,,,667000.0,661000.0,667000.0,,100.91,7.5,11.18,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jackmont Hospitality, Inc. | Secured Debt 4","Jackmont Hospitality, Inc.","Jackmont Hospitality, Inc.",Secured Debt,,,,1712000.0,1705000.0,1711000.0,,100.41,7.5,11.31,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jackmont Hospitality, Inc. | Preferred Equity","Jackmont Hospitality, Inc.","Jackmont Hospitality, Inc.",Preferred Equity,,,,650000.0,110000.0,,2826667.0,590.91,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Joerns Healthcare, LLC | Secured Debt 1","Joerns Healthcare, LLC","Joerns Healthcare, LLC",Secured Debt,,,,1833000.0,1833000.0,1833000.0,,100.0,8.0,11.77,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Joerns Healthcare, LLC | Secured Debt 2","Joerns Healthcare, LLC","Joerns Healthcare, LLC",Secured Debt,,,,1369000.0,1369000.0,1369000.0,,100.0,8.0,11.77,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Joerns Healthcare, LLC | Common Stock","Joerns Healthcare, LLC","Joerns Healthcare, LLC",Common Equity,,,,280000.0,200000.0,,5461019.0,140.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"LKCM Headwater Investments | LP Interests (LKCM Headwater Investments I, L.P.)",LKCM Headwater Investments,LKCM Headwater Investments,LP Interest,,,,265000.0,0.0,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"LKCM Headwater Investments | Common Equity (LKCM Headwater CV I Minerals, L.P.)",LKCM Headwater Investments,LKCM Headwater Investments,Common Equity,,,,618000.0,618000.0,,,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"LLFlex, LLC | Secured Debt","LLFlex, LLC","LLFlex, LLC",Secured Debt,,,,3453000.0,4163000.0,4246000.0,,82.94,8.0,11.81,,3.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Logix Acquisition Company, LLC | Secured Debt 1","Logix Acquisition Company, LLC","Logix Acquisition Company, LLC",Secured Debt,,,,44438000.0,43812000.0,44438000.0,,101.43,7.5,11.17,,2.75,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Logix Acquisition Company, LLC | Secured Debt 2","Logix Acquisition Company, LLC","Logix Acquisition Company, LLC",Secured Debt,,,,2260000.0,2344000.0,2963000.0,,96.42,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Looking Glass Investments, LLC | Member Units","Looking Glass Investments, LLC","Looking Glass Investments, LLC",Equity,,,,25000.0,125000.0,,3.0,20.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,MCT Purchaserco Holding Inc. | Secured Debt 1,MCT Purchaserco Holding Inc.,MCT Purchaserco Holding Inc.,Secured Debt,,,,8838000.0,8838000.0,8944000.0,,100.0,5.5,9.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,MCT Purchaserco Holding Inc. | Secured Debt 2,MCT Purchaserco Holding Inc.,MCT Purchaserco Holding Inc.,Secured Debt,,,,39284000.0,39284000.0,39656000.0,,100.0,5.5,9.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,MCT Purchaserco Holding Inc. | Common Equity,MCT Purchaserco Holding Inc.,MCT Purchaserco Holding Inc.,Common Equity,,,,1139000.0,1139000.0,,1590287.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Microbe Formulas, LLC | Secured Debt 1","Microbe Formulas, LLC","Microbe Formulas, LLC",Secured Debt,,,,-24000.0,-24000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Microbe Formulas, LLC | Secured Debt 2","Microbe Formulas, LLC","Microbe Formulas, LLC",Secured Debt,,,,10995000.0,10904000.0,10995000.0,,100.83,5.5,9.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Microbe Formulas, LLC | Secured Debt 3","Microbe Formulas, LLC","Microbe Formulas, LLC",Secured Debt,,,,13346000.0,13254000.0,13346000.0,,100.69,5.5,9.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mini Melts of America, LLC | Secured Debt 1","Mini Melts of America, LLC","Mini Melts of America, LLC",Secured Debt,,,,1429000.0,1517000.0,1540000.0,,94.2,6.25,9.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mini Melts of America, LLC | Secured Debt 2","Mini Melts of America, LLC","Mini Melts of America, LLC",Secured Debt,,,,1208000.0,1284000.0,1302000.0,,94.08,6.25,9.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mini Melts of America, LLC | Secured Debt 3","Mini Melts of America, LLC","Mini Melts of America, LLC",Secured Debt,,,,4472000.0,4758000.0,4821000.0,,93.99,5.25,8.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mini Melts of America, LLC | Secured Debt 4","Mini Melts of America, LLC","Mini Melts of America, LLC",Secured Debt,,,,4470000.0,4756000.0,4821000.0,,93.99,7.25,10.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mini Melts of America, LLC | Common Equity","Mini Melts of America, LLC","Mini Melts of America, LLC",Common Equity,,,,230000.0,525000.0,,524888.0,43.81,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Mission Critical Group | Secured Debt 1,Mission Critical Group,Mission Critical Group,Secured Debt,,,,-184000.0,-184000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Mission Critical Group | Secured Debt 2,Mission Critical Group,Mission Critical Group,Secured Debt,,,,14661000.0,14263000.0,14661000.0,,102.79,5.5,9.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Mission Critical Group | Secured Debt 3,Mission Critical Group,Mission Critical Group,Secured Debt,,,,65932000.0,64874000.0,65932000.0,,101.63,5.5,9.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Mission Critical Group | Common Equity,Mission Critical Group,Mission Critical Group,Common Equity,,,,22240000.0,1234000.0,,1234.0,1802.27,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MonitorUS Holding, LLC | Secured Debt 1","MonitorUS Holding, LLC","MonitorUS Holding, LLC",Secured Debt,,,,4329000.0,4084000.0,4101000.0,,106.0,6.25,10.21,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MonitorUS Holding, LLC | Secured Debt 2","MonitorUS Holding, LLC","MonitorUS Holding, LLC",Secured Debt,,,,12121000.0,10586000.0,10635000.0,,114.5,6.25,10.21,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MonitorUS Holding, LLC | Secured Debt 3","MonitorUS Holding, LLC","MonitorUS Holding, LLC",Secured Debt,,,,17890000.0,17813000.0,17890000.0,,100.43,6.25,10.21,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MonitorUS Holding, LLC | Secured Debt 4","MonitorUS Holding, LLC","MonitorUS Holding, LLC",Secured Debt,,,,1216000.0,1214000.0,1228000.0,,100.16,6.25,10.21,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MonitorUS Holding, LLC | Common Stock","MonitorUS Holding, LLC","MonitorUS Holding, LLC",Common Equity,,,,545000.0,1221000.0,,111058246.0,44.64,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Obra Capital, Inc. | Secured Debt 1","Obra Capital, Inc.","Obra Capital, Inc.",Secured Debt,,,,-3000.0,-3000.0,0.0,,100.0,7.25,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Obra Capital, Inc. | Secured Debt 2","Obra Capital, Inc.","Obra Capital, Inc.",Secured Debt,,,,26023000.0,25522000.0,26023000.0,,101.96,7.25,11.04,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Obra Capital, Inc. | Secured Debt 3","Obra Capital, Inc.","Obra Capital, Inc.",Secured Debt,,,,3147000.0,3073000.0,3147000.0,,102.41,7.25,11.04,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnPoint Industrial Services, LLC | Secured Debt 1","OnPoint Industrial Services, LLC","OnPoint Industrial Services, LLC",Secured Debt,,,,1383000.0,1373000.0,1383000.0,,100.73,5.75,9.45,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnPoint Industrial Services, LLC | Secured Debt 2","OnPoint Industrial Services, LLC","OnPoint Industrial Services, LLC",Secured Debt,,,,3841000.0,3819000.0,3841000.0,,100.58,5.75,9.45,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Ospemifene Royalty Sub LLC | Secured Debt,Ospemifene Royalty Sub LLC,Ospemifene Royalty Sub LLC,Secured Debt,,,,6000.0,4335000.0,4335000.0,,0.14,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PavCon LLC | Secured Debt 1,PavCon LLC,PavCon LLC,Secured Debt,,,,-29000.0,-29000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PavCon LLC | Secured Debt 2,PavCon LLC,PavCon LLC,Secured Debt,,,,-29000.0,-29000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PavCon LLC | Secured Debt 3,PavCon LLC,PavCon LLC,Secured Debt,,,,10644000.0,10644000.0,10850000.0,,100.0,5.5,9.46,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Peaches Holding Corporation | Common Equity,Peaches Holding Corporation,Peaches Holding Corporation,Common Equity,,,,0.0,7221000.0,,3226.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 1,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,7780000.0,7630000.0,7780000.0,,101.97,5.5,9.16,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 2,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,743000.0,727000.0,743000.0,,102.2,5.5,9.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 3,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,747000.0,735000.0,747000.0,,101.63,5.5,9.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 4,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,848000.0,840000.0,848000.0,,100.95,5.25,8.95,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 5,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,1881000.0,1867000.0,1881000.0,,100.75,5.25,8.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 6,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,2016000.0,2000000.0,2016000.0,,100.8,5.25,8.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 7,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,2123000.0,2104000.0,2123000.0,,100.9,4.75,8.41,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,PrimeFlight Aviation Services | Secured Debt 8,PrimeFlight Aviation Services,PrimeFlight Aviation Services,Secured Debt,,,,11573000.0,11464000.0,11573000.0,,100.95,4.75,8.41,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Richardson Sales Solutions | Secured Debt 1,Richardson Sales Solutions,Richardson Sales Solutions,Secured Debt,,,,0.0,-49000.0,0.0,,-0.0,5.0,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Richardson Sales Solutions | Secured Debt 2,Richardson Sales Solutions,Richardson Sales Solutions,Secured Debt,,,,32945000.0,32401000.0,32949000.0,,101.68,5.0,8.67,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Richardson Sales Solutions | Secured Debt 3,Richardson Sales Solutions,Richardson Sales Solutions,Secured Debt,,,,21404000.0,21145000.0,21406000.0,,101.22,5.0,8.65,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Roof Opco, LLC | Secured Debt 1","Roof Opco, LLC","Roof Opco, LLC",Secured Debt,,,,0.0,-2000.0,0.0,,-0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Roof Opco, LLC | Secured Debt 2","Roof Opco, LLC","Roof Opco, LLC",Secured Debt,,,,2742000.0,3657000.0,3672000.0,,74.98,,10.0,,10.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Roof Opco, LLC | Secured Debt 3","Roof Opco, LLC","Roof Opco, LLC",Secured Debt,,,,2656000.0,3693000.0,3708000.0,,71.92,,10.0,,10.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Royal Cup Inc. | Secured Debt 1,Royal Cup Inc.,Royal Cup Inc.,Secured Debt,,,,4143000.0,3978000.0,4188000.0,,104.15,5.25,8.91,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Royal Cup Inc. | Secured Debt 2,Royal Cup Inc.,Royal Cup Inc.,Secured Debt,,,,-79000.0,-79000.0,0.0,,100.0,5.25,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Royal Cup Inc. | Secured Debt 3,Royal Cup Inc.,Royal Cup Inc.,Secured Debt,,,,-341000.0,-341000.0,0.0,,100.0,5.25,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Royal Cup Inc. | Secured Debt 4,Royal Cup Inc.,Royal Cup Inc.,Secured Debt,,,,52596000.0,52430000.0,53167000.0,,100.32,5.25,8.93,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Royal Cup Inc. | Preferred Equity,Royal Cup Inc.,Royal Cup Inc.,Preferred Equity,,,,3807000.0,3807000.0,,3807144.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Rug Doctor, LLC. | Secured Debt 1","Rug Doctor, LLC.","Rug Doctor, LLC.",Secured Debt,,,,2821000.0,2820000.0,2821000.0,,100.04,5.5,9.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Rug Doctor, LLC. | Secured Debt 2","Rug Doctor, LLC.","Rug Doctor, LLC.",Secured Debt,,,,6727000.0,6644000.0,6727000.0,,101.25,5.5,9.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"South Coast Terminals Holdings, LLC | Secured Debt 1","South Coast Terminals Holdings, LLC","South Coast Terminals Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,5.25,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"South Coast Terminals Holdings, LLC | Secured Debt 2","South Coast Terminals Holdings, LLC","South Coast Terminals Holdings, LLC",Secured Debt,,,,53320000.0,53041000.0,53320000.0,,100.53,5.25,9.02,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"South Coast Terminals Holdings, LLC | Secured Debt 3","South Coast Terminals Holdings, LLC","South Coast Terminals Holdings, LLC",Secured Debt,,,,10449000.0,10363000.0,10449000.0,,100.83,5.25,9.02,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"South Coast Terminals Holdings, LLC | Common Equity","South Coast Terminals Holdings, LLC","South Coast Terminals Holdings, LLC",Common Equity,,,,1013000.0,864000.0,,864.0,117.25,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"SPAU Holdings, LLC | Secured Debt 1","SPAU Holdings, LLC","SPAU Holdings, LLC",Secured Debt,,,,1469000.0,1433000.0,1469000.0,,102.51,7.0,10.84,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"SPAU Holdings, LLC | Secured Debt 2","SPAU Holdings, LLC","SPAU Holdings, LLC",Secured Debt,,,,15369000.0,15192000.0,15369000.0,,101.17,7.0,10.85,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"SPAU Holdings, LLC | Common Stock","SPAU Holdings, LLC","SPAU Holdings, LLC",Common Equity,,,,630000.0,639000.0,,638710.0,98.59,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"TEC Services, LLC | Secured Debt 1","TEC Services, LLC","TEC Services, LLC",Secured Debt,,,,-71000.0,-71000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"TEC Services, LLC | Secured Debt 2","TEC Services, LLC","TEC Services, LLC",Secured Debt,,,,-53000.0,-53000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"TEC Services, LLC | Secured Debt 3","TEC Services, LLC","TEC Services, LLC",Secured Debt,,,,31985000.0,31632000.0,31985000.0,,101.12,5.5,9.3,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tectonic Financial, LLC | Common Stock","Tectonic Financial, LLC","Tectonic Financial, LLC",Common Equity,,,,5000000.0,2000000.0,,200000.0,250.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tex Tech Tennis, LLC | Preferred Equity","Tex Tech Tennis, LLC","Tex Tech Tennis, LLC",Preferred Equity,,,,3100000.0,1000000.0,,1000000.0,310.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Titan Meter Midco Corp. | Secured Debt 1,Titan Meter Midco Corp.,Titan Meter Midco Corp.,Secured Debt,,,,1439000.0,1366000.0,1439000.0,,105.34,6.5,10.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Titan Meter Midco Corp. | Secured Debt 2,Titan Meter Midco Corp.,Titan Meter Midco Corp.,Secured Debt,,,,33499000.0,32809000.0,33499000.0,,102.1,6.5,10.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Titan Meter Midco Corp. | Secured Debt 3,Titan Meter Midco Corp.,Titan Meter Midco Corp.,Secured Debt,,,,4287000.0,4210000.0,4287000.0,,101.83,6.5,10.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Titan Meter Midco Corp. | Secured Debt 4,Titan Meter Midco Corp.,Titan Meter Midco Corp.,Secured Debt,,,,4851000.0,4752000.0,4851000.0,,102.08,6.5,10.2,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Titan Meter Midco Corp. | Preferred Equity,Titan Meter Midco Corp.,Titan Meter Midco Corp.,Preferred Equity,,,,1830000.0,1375000.0,,1358892.0,133.09,,8.0,,8.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,U.S. TelePacific Corp. | Secured Debt 1,U.S. TelePacific Corp.,U.S. TelePacific Corp.,Secured Debt,,,,658000.0,658000.0,658000.0,,100.0,11.0,14.78,,10.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,U.S. TelePacific Corp. | Secured Debt 2,U.S. TelePacific Corp.,U.S. TelePacific Corp.,Secured Debt,,,,4038000.0,2611000.0,9811000.0,,154.65,7.0,13.75,,7.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,U.S. TelePacific Corp. | Secured Debt 3,U.S. TelePacific Corp.,U.S. TelePacific Corp.,Secured Debt,,,,0.0,20000.0,1003000.0,,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,UBM AcquireCo LLC | Secured Debt 1,UBM AcquireCo LLC,UBM AcquireCo LLC,Secured Debt,,,,-34000.0,-34000.0,0.0,,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,UBM AcquireCo LLC | Secured Debt 2,UBM AcquireCo LLC,UBM AcquireCo LLC,Secured Debt,,,,42400000.0,42400000.0,42800000.0,,100.0,,10.0,,,False,,,USD,
