bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Slick Innovations, LLC | Common Stock","Slick Innovations, LLC","Slick Innovations, LLC",Common Equity,,,,2590000.0,0.0,,70000.0,,,,,,False,,,USD,,,Affiliated,Common Stock,,,2018-09-13,,,,,,,,Information Technology,Software & Services,Common Equity,,"Slick Innovations, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Specialized Aviation Holdings, LLC | Secured Debt","Specialized Aviation Holdings, LLC","Specialized Aviation Holdings, LLC",Secured Debt,,,,23048000.0,23048000.0,23250000.0,,99.13,,13.0,,,False,,,USD,,,Affiliated,Secured Debt,,2030-08-29,2025-08-29,,,,,13.0,,,Industrials,Trading Companies & Distributors,First Lien,,"Specialized Aviation Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Specialized Aviation Holdings, LLC | Preferred Stock","Specialized Aviation Holdings, LLC","Specialized Aviation Holdings, LLC",Preferred Equity,,,,15000000.0,15000000.0,,25000.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Stock,,,2025-08-29,,,,,,,,Industrials,Trading Companies & Distributors,Preferred Equity,,"Specialized Aviation Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Student Resource Center, LLC | Secured Debt 1","Student Resource Center, LLC","Student Resource Center, LLC",Secured Debt,,,,2420000.0,5110000.0,5553000.0,,43.58,,8.5,,8.5,True,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2027-12-31,2024-09-11,Higher Education Services,,,,8.5,,8.5,Cash & Equivalents,Cash & Equivalents,First Lien,,"Student Resource Center, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Student Resource Center, LLC | Preferred Equity","Student Resource Center, LLC","Student Resource Center, LLC",Preferred Equity,,,,0.0,0.0,,5907649.0,,,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"Student Resource Center, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Superior Rigging & Erecting Co. | Preferred Member Units,Superior Rigging & Erecting Co.,Superior Rigging & Erecting Co.,Preferred Equity,,,,17810000.0,4500000.0,,1636.0,395.78,,,,,False,,,USD,,,Affiliated,Preferred Member Units,,,2020-08-31,,,,,,,,Industrials,Capital Goods,Preferred Equity,,Superior Rigging & Erecting Co.
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"The Affiliati Network, LLC | Preferred Stock 1","The Affiliati Network, LLC","The Affiliati Network, LLC",Preferred Equity,,,,6713000.0,6713000.0,,1592910.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Stock,,,2023-09-01,,,,,,,,Communication Services,Media & Entertainment,Preferred Equity,,"The Affiliati Network, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UnionRock Energy Fund II, LP | LP Interests","UnionRock Energy Fund II, LP","UnionRock Energy Fund II, LP",LP Interest,,,,4235000.0,2683000.0,,,157.85,,,,,False,,,USD,,,Affiliated,LP Interests,,,2020-06-15,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,"UnionRock Energy Fund II, LP"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UnionRock Energy Fund III, LP | LP Interests","UnionRock Energy Fund III, LP","UnionRock Energy Fund III, LP",LP Interest,,,,5407000.0,4834000.0,,,111.85,,,,,False,,,USD,,,Affiliated,LP Interests,,,2023-06-06,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,"UnionRock Energy Fund III, LP"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UniTek Global Services, Inc. | Preferred Stock 1","UniTek Global Services, Inc.","UniTek Global Services, Inc.",Preferred Equity,,,,9388000.0,8416000.0,,11450416.0,111.55,,20.0,,20.0,True,,,USD,,,Affiliated,Preferred Stock,,,2018-08-21,Provider of Outsourced Infrastructure Services,,,,20.0,,20.0,Industrials,Commercial & Professional Services,Preferred Equity,,"UniTek Global Services, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UniTek Global Services, Inc. | Preferred Stock 2","UniTek Global Services, Inc.","UniTek Global Services, Inc.",Preferred Equity,,,,0.0,3667000.0,,21382147.0,0.0,,19.0,,19.0,True,,,USD,,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"UniTek Global Services, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UniTek Global Services, Inc. | Preferred Stock 3","UniTek Global Services, Inc.","UniTek Global Services, Inc.",Preferred Equity,,,,0.0,7924000.0,,42338440.0,0.0,,13.5,,13.5,True,,,USD,,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"UniTek Global Services, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UniTek Global Services, Inc. | Common Stock","UniTek Global Services, Inc.","UniTek Global Services, Inc.",Common Equity,,,,0.0,0.0,,2370059.0,,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,"UniTek Global Services, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Urgent DSO LLC | Secured Debt,Urgent DSO LLC,Urgent DSO LLC,Secured Debt,,,,8486000.0,8749000.0,8800000.0,,96.43,,13.5,,,False,,,USD,,,Affiliated,Secured Debt,,2029-02-16,2024-02-16,,,,,13.5,,,Health Care,Health Care Equipment & Services,First Lien,,Urgent DSO LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Urgent DSO LLC | Preferred Equity,Urgent DSO LLC,Urgent DSO LLC,Preferred Equity,,,,2560000.0,4614000.0,,4000.0,55.48,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2024-02-16,,,,,,,,Health Care,Health Care Equipment & Services,Preferred Equity,,Urgent DSO LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Wildcats Topco LLC | Common Equity,Wildcats Topco LLC,Wildcats Topco LLC,Common Equity,,,,22830000.0,22427000.0,,22426711.0,101.8,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Common Equity,,,2025-05-08,,,,,,,,Cash & Equivalents,Cash & Equivalents,Common Equity,,Wildcats Topco LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"World Micro Holdings, LLC | Secured Debt","World Micro Holdings, LLC","World Micro Holdings, LLC",Secured Debt,,,,9853000.0,9853000.0,9886000.0,,99.67,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2027-12-12,2022-12-12,,,,,12.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"World Micro Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"World Micro Holdings, LLC | Preferred Equity","World Micro Holdings, LLC","World Micro Holdings, LLC",Preferred Equity,,,,3845000.0,3845000.0,,3845.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2022-12-12,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"World Micro Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Adams Publishing Group, LLC | Secured Debt 1","Adams Publishing Group, LLC","Adams Publishing Group, LLC",Secured Debt,,,,24552000.0,24644000.0,24664000.0,,99.55,8.0,11.0,,1.0,True,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2027-03-11,2022-03-11,Local Newspaper Operator,,,,11.0,,1.0,Cash & Equivalents,Cash & Equivalents,First Lien,,"Adams Publishing Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AGS American Glass Services Acquisition, LLC | Secured Debt 1","AGS American Glass Services Acquisition, LLC","AGS American Glass Services Acquisition, LLC",Secured Debt,,,,-52000.0,-52000.0,0.0,,100.0,5.5,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2031-07-24,2025-07-24,Provider of Custom Glass Fabrication & Installation and Specialty Coating Solutions,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"AGS American Glass Services Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AGS American Glass Services Acquisition, LLC | Secured Debt 3","AGS American Glass Services Acquisition, LLC","AGS American Glass Services Acquisition, LLC",Secured Debt,,,,9782000.0,9886000.0,10017000.0,,97.65,5.5,9.17,,,False,,,USD,,,Unaffiliated,Secured Debt,,2031-07-24,2025-07-24,Provider of Custom Glass Fabrication & Installation and Specialty Coating Solutions,,,,9.17,,,Industrials,Capital Goods,First Lien,,"AGS American Glass Services Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AGS American Glass Services Acquisition, LLC | Preferred Equity","AGS American Glass Services Acquisition, LLC","AGS American Glass Services Acquisition, LLC",Preferred Equity,,,,570000.0,729000.0,,7292.0,78.19,,,,,False,,,USD,,,Unaffiliated,Preferred Equity,,,2025-07-24,Provider of Custom Glass Fabrication & Installation and Specialty Coating Solutions,,,,,,,Industrials,Capital Goods,Preferred Equity,,"AGS American Glass Services Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Airo Purchaser, Inc. | Secured Debt 1","Airo Purchaser, Inc.","Airo Purchaser, Inc.",Secured Debt,,,,-90000.0,-90000.0,0.0,,100.0,5.25,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2030-08-01,2025-08-01,Provider of HVAC and Plumbing Installation Services,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Airo Purchaser, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Airo Purchaser, Inc. | Secured Debt 3","Airo Purchaser, Inc.","Airo Purchaser, Inc.",Secured Debt,,,,27526000.0,27110000.0,27526000.0,,100.0,5.25,8.92,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2030-08-01,2025-08-01,Provider of HVAC and Plumbing Installation Services,,,,9.22,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Airo Purchaser, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Airo Purchaser, Inc. | Common Equity","Airo Purchaser, Inc.","Airo Purchaser, Inc.",Common Equity,,,,1650000.0,1521000.0,,1521.0,108.48,,,,,False,,,USD,,,Unaffiliated,Common Equity,,,2025-08-01,Provider of HVAC and Plumbing Installation Services,,,,,,,Industrials,Capital Goods,Common Equity,,"Airo Purchaser, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,AMEREQUIP LLC | Common Stock,AMEREQUIP LLC,AMEREQUIP LLC,Common Equity,,,,0.0,1844000.0,,235.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Capital Goods,Common Equity,,AMEREQUIP LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"American Health Staffing Group, Inc. | Secured Debt 1","American Health Staffing Group, Inc.","American Health Staffing Group, Inc.",Secured Debt,,,,-2000.0,-2000.0,0.0,,100.0,5.25,,,,False,,,USD,,,Unaffiliated,Secured Debt,Prime,2028-11-19,2021-11-19,Healthcare Temporary Staffing,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"American Health Staffing Group, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"American Health Staffing Group, Inc. | Secured Debt 2","American Health Staffing Group, Inc.","American Health Staffing Group, Inc.",Secured Debt,,,,5376000.0,5367000.0,5376000.0,,100.0,5.25,12.0,,,False,,,USD,,,Unaffiliated,Secured Debt,Prime,2028-11-19,2021-11-19,Healthcare Temporary Staffing,,,,12.0,,,Industrials,Commercial & Professional Services,First Lien,,"American Health Staffing Group, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ArborWorks, LLC | Secured Debt 1","ArborWorks, LLC","ArborWorks, LLC",Secured Debt,,,,4336000.0,4336000.0,4336000.0,,100.0,,15.0,,15.0,True,,,USD,,,Unaffiliated,Secured Debt,,2028-11-06,2023-11-06,Vegetation Management Services,,,,15.0,,15.0,Industrials,Commercial & Professional Services,First Lien,,"ArborWorks, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ArborWorks, LLC | Secured Debt 2","ArborWorks, LLC","ArborWorks, LLC",Secured Debt,,,,9218000.0,9218000.0,9218000.0,,100.0,6.5,10.28,,10.28,True,,,USD,,,Unaffiliated,Secured Debt,,2028-11-06,2023-11-06,Vegetation Management Services,,,,10.28,,10.28,Industrials,Commercial & Professional Services,First Lien,,"ArborWorks, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ArborWorks, LLC | Preferred Equity 1","ArborWorks, LLC","ArborWorks, LLC",Preferred Equity,,,,17427000.0,14060000.0,,65014.0,123.95,,,,,False,,,USD,,,Unaffiliated,Preferred Equity,,,2023-11-06,Vegetation Management Services,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"ArborWorks, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ArborWorks, LLC | Common Equity","ArborWorks, LLC","ArborWorks, LLC",Common Equity,,,,0.0,234000.0,,3898.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,"ArborWorks, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Archer Systems, LLC | Common Stock","Archer Systems, LLC","Archer Systems, LLC",Common Equity,,,,2450000.0,1388000.0,,1387832.0,176.51,,,,,False,,,USD,,,Unaffiliated,Common Stock,,,2022-08-11,Mass Tort Settlement Administration Solutions Provider,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,"Archer Systems, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ATS Operating, LLC | Secured Debt 1","ATS Operating, LLC","ATS Operating, LLC",Secured Debt,,,,1620000.0,1564000.0,1620000.0,,100.0,6.0,9.92,,,False,,,USD,,,Unaffiliated,Secured Debt,,2028-01-18,2022-01-18,For-Profit Thrift Retailer,,,,9.92,,,Consumer Discretionary,Retailing,First Lien,,"ATS Operating, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ATS Operating, LLC | Secured Debt 2","ATS Operating, LLC","ATS Operating, LLC",Secured Debt,,,,6660000.0,6660000.0,6660000.0,,100.0,5.0,8.92,,,False,,,USD,,,Unaffiliated,Secured Debt,,2028-01-18,2022-01-18,For-Profit Thrift Retailer,,,,8.92,,,Consumer Discretionary,Retailing,First Lien,,"ATS Operating, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ATS Operating, LLC | Secured Debt 3","ATS Operating, LLC","ATS Operating, LLC",Secured Debt,,,,6660000.0,6660000.0,6660000.0,,100.0,7.0,10.92,,,False,,,USD,,,Unaffiliated,Secured Debt,,2028-01-18,2022-01-18,For-Profit Thrift Retailer,,,,8.92,,,Consumer Discretionary,Retailing,First Lien,,"ATS Operating, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ATS Operating, LLC | Common Stock","ATS Operating, LLC","ATS Operating, LLC",Common Equity,,,,1020000.0,720000.0,,720000.0,141.67,,,,,False,,,USD,,,Unaffiliated,Common Stock,,,2022-01-18,For-Profit Thrift Retailer,,,,,,,Consumer Discretionary,Retailing,Common Equity,,"ATS Operating, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Auria Space, LLC | Secured Debt 1","Auria Space, LLC","Auria Space, LLC",Secured Debt,,,,-160000.0,-160000.0,0.0,,100.0,5.0,,,,False,,,USD,,,Unaffiliated,Secured Debt,,2030-12-31,2025-12-31,Provider of Satellite Operations and Command Software for Defense and Intelligence Platforms,,,,,,,Information Technology,Software & Services,First Lien,,"Auria Space, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Auria Space, LLC | Secured Debt 2","Auria Space, LLC","Auria Space, LLC",Secured Debt,,,,115672000.0,116147000.0,117809000.0,,98.19,5.0,8.68,,,False,,,USD,,,Unaffiliated,Secured Debt,,2030-12-31,2025-12-31,Provider of Satellite Operations and Command Software for Defense and Intelligence Platforms,,,,8.68,,,Information Technology,Software & Services,First Lien,,"Auria Space, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Auria Space, LLC | Member Units","Auria Space, LLC","Auria Space, LLC",Equity,,,,3040000.0,3040000.0,,562714.0,100.0,,,,,False,,,USD,,,Unaffiliated,Member Units,,,2026-02-06,Provider of Satellite Operations and Command Software for Defense and Intelligence Platforms,,,,,,,Information Technology,Software & Services,Common Equity,,"Auria Space, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AVEX Aviation Holdings, LLC | Secured Debt 1","AVEX Aviation Holdings, LLC","AVEX Aviation Holdings, LLC",Secured Debt,,,,-89000.0,-89000.0,0.0,,100.0,7.25,,,,False,,,USD,,,Unaffiliated,Secured Debt,,2027-12-23,2022-12-23,Specialty Aircraft Dealer & MRO Provider,,,,,,,Industrials,Capital Goods,First Lien,,"AVEX Aviation Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AVEX Aviation Holdings, LLC | Secured Debt 3","AVEX Aviation Holdings, LLC","AVEX Aviation Holdings, LLC",Secured Debt,,,,23296000.0,22944000.0,23296000.0,,100.0,7.25,11.11,,,False,,,USD,,,Unaffiliated,Secured Debt,,2027-12-23,2022-12-23,Specialty Aircraft Dealer & MRO Provider,,,,11.11,,,Industrials,Capital Goods,First Lien,,"AVEX Aviation Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AVEX Aviation Holdings, LLC | Common Equity","AVEX Aviation Holdings, LLC","AVEX Aviation Holdings, LLC",Common Equity,,,,1092000.0,934000.0,,984.0,116.92,,,,,False,,,USD,,,Unaffiliated,Common Equity,,,2021-12-15,Specialty Aircraft Dealer & MRO Provider,,,,,,,Industrials,Capital Goods,Common Equity,,"AVEX Aviation Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Behavior Development Group Holdings | Secured Debt 1,Behavior Development Group Holdings,Behavior Development Group Holdings,Secured Debt,,,,579000.0,579000.0,600000.0,,96.5,6.0,9.67,,,False,,,USD,,,Unaffiliated,Secured Debt,,2030-12-17,2025-12-17,Applied Behavior Analysis Therapy Provider,,,,9.67,,,Health Care,Health Care Equipment & Services,First Lien,,Behavior Development Group Holdings
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Behavior Development Group Holdings | Secured Debt 2,Behavior Development Group Holdings,Behavior Development Group Holdings,Secured Debt,,,,9438000.0,9438000.0,9572000.0,,98.6,6.0,9.7,,,False,,,USD,,,Unaffiliated,Secured Debt,,2030-12-17,2025-12-17,Applied Behavior Analysis Therapy Provider,,,,9.7,,,Health Care,Health Care Equipment & Services,First Lien,,Behavior Development Group Holdings
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Behavior Development Group Holdings | Common Equity,Behavior Development Group Holdings,Behavior Development Group Holdings,Common Equity,,,,300000.0,300000.0,,300.0,100.0,,,,,False,,,USD,,,Unaffiliated,Common Equity,,,2025-12-17,Applied Behavior Analysis Therapy Provider,,,,,,,Health Care,Health Care Equipment & Services,Common Equity,,Behavior Development Group Holdings
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Berry Aviation, Inc. | Preferred Member Units 1","Berry Aviation, Inc.","Berry Aviation, Inc.",Preferred Equity,,,,0.0,286000.0,,286109.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Transportation,Preferred Equity,,"Berry Aviation, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bluestem Brands, Inc. | Secured Debt 1","Bluestem Brands, Inc.","Bluestem Brands, Inc.",Secured Debt,,,,248000.0,4034000.0,4385000.0,,5.66,8.5,12.28,,11.28,True,,,USD,,,Unaffiliated,Secured Debt,,2026-05-06,2024-01-09,Multi-Channel Retailer of General Merchandise,,,,12.28,,11.28,Consumer Discretionary,Retailing,First Lien,,"Bluestem Brands, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bluestem Brands, Inc. | Secured Debt 2","Bluestem Brands, Inc.","Bluestem Brands, Inc.",Secured Debt,,,,89000.0,2731000.0,2780000.0,,3.2,7.5,14.25,,13.25,True,,,USD,,,Unaffiliated,Secured Debt,Prime,2026-05-06,2022-10-19,Multi-Channel Retailer of General Merchandise,,,,14.25,,13.25,Consumer Discretionary,Retailing,First Lien,,"Bluestem Brands, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bluestem Brands, Inc. | Common Stock","Bluestem Brands, Inc.","Bluestem Brands, Inc.",Common Equity,,,,0.0,1000.0,,723184.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Retailing,Common Equity,,"Bluestem Brands, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bluestem Brands, Inc. | Warrants","Bluestem Brands, Inc.","Bluestem Brands, Inc.",Warrant,,,,0.0,1036000.0,,163295.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Retailing,Warrant,,"Bluestem Brands, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,B-O-F Corporation | Secured Debt 1,B-O-F Corporation,B-O-F Corporation,Secured Debt,,,,-16000.0,-16000.0,0.0,,100.0,5.75,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2030-02-03,2025-02-03,Manufacturer of Gravity Flow Shelving Solutions for Retail Applications,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,B-O-F Corporation
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,B-O-F Corporation | Secured Debt 2,B-O-F Corporation,B-O-F Corporation,Secured Debt,,,,3915000.0,3885000.0,3938000.0,,99.42,4.75,8.41,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2030-02-03,2025-02-03,Manufacturer of Gravity Flow Shelving Solutions for Retail Applications,,,,8.74,,,Cash & Equivalents,Cash & Equivalents,First Lien,,B-O-F Corporation
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,B-O-F Corporation | Secured Debt 3,B-O-F Corporation,B-O-F Corporation,Secured Debt,,,,3915000.0,3885000.0,3938000.0,,99.42,6.75,10.41,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2030-02-03,2025-02-03,Manufacturer of Gravity Flow Shelving Solutions for Retail Applications,,,,8.74,,,Cash & Equivalents,Cash & Equivalents,First Lien,,B-O-F Corporation
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,B-O-F Corporation | Common Equity,B-O-F Corporation,B-O-F Corporation,Common Equity,,,,249000.0,249000.0,,248718.0,100.0,,,,,False,,,USD,,,Unaffiliated,Common Equity,,,2025-02-03,Manufacturer of Gravity Flow Shelving Solutions for Retail Applications,,,,,,,Industrials,Capital Goods,Common Equity,,B-O-F Corporation
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Secured Debt 1,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Secured Debt,,,,1963000.0,1927000.0,1963000.0,,100.0,5.75,9.56,,,False,,,USD,,,Unaffiliated,Secured Debt,,2028-05-01,2023-05-01,Provider of Loyalty Marketing Services,,,,9.56,,,Industrials,Commercial & Professional Services,First Lien,,Bond Brand Loyalty ULC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Secured Debt 3,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Secured Debt,,,,6261000.0,6208000.0,6261000.0,,100.0,4.75,8.56,,,False,,,USD,,,Unaffiliated,Secured Debt,,2028-05-01,2023-05-01,Provider of Loyalty Marketing Services,,,,8.56,,,Industrials,Commercial & Professional Services,First Lien,,Bond Brand Loyalty ULC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Secured Debt 4,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Secured Debt,,,,6261000.0,6208000.0,6261000.0,,100.0,6.75,10.56,,,False,,,USD,,,Unaffiliated,Secured Debt,,2028-05-01,2023-05-01,Provider of Loyalty Marketing Services,,,,8.56,,,Industrials,Commercial & Professional Services,First Lien,,Bond Brand Loyalty ULC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Preferred Equity,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Preferred Equity,,,,610000.0,571000.0,,571.0,106.83,,,,,False,,,USD,,,Unaffiliated,Preferred Equity,,,2023-05-01,Provider of Loyalty Marketing Services,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,Bond Brand Loyalty ULC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Common Equity,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Common Equity,,,,0.0,0.0,,571.0,,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,Bond Brand Loyalty ULC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brainworks Software, LLC | Secured Debt 1","Brainworks Software, LLC","Brainworks Software, LLC",Secured Debt,,,,0.0,7817000.0,7817000.0,,0.0,7.25,14.0,,,False,,,USD,,,,,,,,,,,,,,,Information Technology,Software & Services,First Lien,,"Brainworks Software, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brightwood Capital Fund Investments | LP Interests (Brightwood Capital Fund III, LP)",Brightwood Capital Fund Investments,Brightwood Capital Fund Investments,LP Interest,,,,10977000.0,13000000.0,,,84.44,,,,,False,,,USD,,,Unaffiliated,"LP Interests (Brightwood Capital Fund III, LP)",,,2014-07-21,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,Brightwood Capital Fund Investments
